train_log,train_benign_log,train_attack_log,train_contrastive_log,validation_log,validation_benign_log,validation_attack_log,validation_contrastive_log
1.2128379951089114,0.9191776857537738,0.004353555582337461,0.28930657596911413,1.2834510171948876,0.9104537062047503,0.0065154826387445975,0.36648198842438684
1.306090791346663,0.9240252607959812,0.0052885766756736625,0.3767773579742949,1.5995522357047873,0.9580497290789376,0.007475422911046526,0.6340269986055703
1.1860380011089777,0.9428213087178893,0.00499101058911469,0.238226130857306,1.1802015372201906,0.930440050490359,0.006914558140098626,0.24284694662612663
1.1222464351330774,0.9249662625587592,0.00501362802618641,0.19226696531651383,1.24627382535461,0.9308557532921469,0.005839049675222266,0.30957911426012114
1.1356361518471927,0.9160050860906052,0.004702845872458765,0.2149285623582743,1.920606392213357,0.9420119842457151,0.005494658828627133,0.9731000895759456
1.0422876002424855,0.9075866957842293,0.005095608658709769,0.12960530943789725,2.353623699070996,0.9108570721132535,0.00825601492085919,1.4345108645463949
1.0347357281183793,0.9029429807501325,0.005020035525499764,0.12677189455193988,1.4961918679816786,0.9142855019715943,0.006809037909721934,0.5750973027366837
1.0606836221985898,0.9007892285363149,0.004958388663954654,0.15493662882659395,1.2703580382867907,0.9368021358553118,0.007781868567139826,0.3257745332469895
1.0517859378103482,0.9009088419251523,0.00508435196795706,0.14579215292203224,1.1569165529652408,0.9100102995022532,0.005877991376475522,0.24102866170535978
0.9954821699756687,0.8930698976678363,0.005325478517403037,0.09708735094232074,1.1303051526946661,0.9030180946873153,0.00750497497847176,0.21978319677618943
0.9872473377292439,0.8881892188120697,0.004888470395136688,0.09416986724077644,1.104023096972887,0.9019554625166223,0.007280247713093498,0.19478820007179928
0.9949294268074682,0.8929894657458289,0.004929610228134414,0.09701100042310812,1.0927762511774157,0.904125962133385,0.007525269866835141,0.18112453163092865
0.9738467588263043,0.8882306632349046,0.004766759731001773,0.08084920301275739,1.1035838025681517,0.9463211672807698,0.005700086589118831,0.1515618182243185
0.986477092161017,0.8909531286207296,0.004937088590557292,0.09058693707999536,1.03084107888224,0.8871677840573287,0.00663739851462362,0.13703606427420398
0.9620118868553033,0.8819051192978681,0.005384448726298445,0.07472266989239192,1.0637908286236701,0.8942583232906693,0.007884554829157836,0.16164742688478873
0.9872569714562368,0.8889098086599576,0.005248835026207617,0.09309806662090754,4.72548839668292,4.538272938829787,0.0067517937779708395,0.1804645258765976
0.9651204125355866,0.8814525280968618,0.0047458369853132865,0.07892175448142875,1.1370198856290632,0.9889888537972813,0.008064113891998364,0.13996717664930555
0.9619101184909626,0.8797575093932071,0.005846344313379061,0.07630665827605684,1.0566479117030512,0.9016737340471705,0.00600234329277742,0.14897184619948656
0.9699384398379568,0.8835187362412275,0.005435305631766885,0.08098502078298796,1.0596921663757757,0.9168648505605422,0.007446708972290616,0.13538076522502493
0.9526369773735435,0.8762886564610368,0.0054012880486957095,0.07094670150239589,1.0352019181488255,0.8820145699431147,0.007342578671502729,0.14584429044250055
0.9454994848219015,0.8702845815884865,0.0057381866341930324,0.0694767741833703,1.0113285867316786,0.8729680920323581,0.007277292562714705,0.13108362148275893
0.9302165791139765,0.8610073671502582,0.005497559147366023,0.06371179273573019,1.0046615420222,0.8688658225057255,0.007277795890826142,0.12851822404433086
0.928224919206005,0.8572257090423067,0.006091520947925115,0.06490605564440712,1.0104000731844711,0.8671325972176049,0.008488361435297251,0.1347788366583786
0.9347439135535288,0.8576788821462857,0.006389772487899004,0.0706749770600917,0.9828069159325133,0.860712001791519,0.009018524318722123,0.11307593271241966
0.9242866645425053,0.8534531027583753,0.00596831612667795,0.06486503148483018,0.9948887024647237,0.8643764198249113,0.006585033791003216,0.12392713217588745
0.9188119920633607,0.8509169756355932,0.005831480026245117,0.062063637426344014,1.1642492127474882,1.0169223217253989,0.00831965351781101,0.13900646813935985
0.9177454285702463,0.8466790409411414,0.005809425802554114,0.06525672088235111,0.9941782128444518,0.8554879407228871,0.007657455214371918,0.13103276787074744
0.913622969287937,0.8415277772030588,0.006112427024518029,0.06598195787203515,0.9763793223856753,0.8477742801603132,0.008945915434095595,0.11965908113664488
0.9122328677419889,0.837695687504138,0.006540069640693018,0.06799684136600817,0.9576936906674793,0.841129456287862,0.009320884168007132,0.10724403615820774
0.905764434297206,0.8346430891651219,0.006639389668480824,0.0644816018767276,0.973935246749409,0.8428871389258275,0.01090307551354663,0.12014427816332372
0.9090903330657442,0.833311630507647,0.0068431759284714525,0.0689351760734946,0.95847776877401,0.8396897191978797,0.008992695639319453,0.10979476099036828
0.9047528929629568,0.8311223822124933,0.006609592397334212,0.06702111535153146,7.519082215942672,7.355199791297282,0.008944099394705843,0.1549361389015865
0.9029742741988878,0.8291861323987023,0.006735089471784688,0.06705293008836649,181.83976063829786,181.69810135933807,0.009482096273002895,0.13232723984594322
0.8954059148238878,0.8268887148065082,0.005977339663748014,0.06253992905051022,1934.3299349881797,1934.0635342789599,0.008286855463158717,0.2582356518323822
0.8956371242717162,0.8258974754204185,0.006656019869497267,0.06308415784674176,50.678297687647756,50.53946420656028,0.008952889318443642,0.1298671388738826
117.00405521716101,116.76489671610169,0.004992592132697671,0.23431032795017048,4.498285532561318,4.176513671875,0.004536550941196739,0.31723264148612956
1.0716816530389301,0.9595584546105337,0.002710878849029541,0.1094130823167704,5.618208504174055,5.353580267434988,0.003165266474369852,0.26146037866037786
1.0250286813509666,0.9395667900473385,0.0025560780096862278,0.08290623002133127,6.043007997192672,5.755668910682624,0.003976214862038903,0.2833602760982288
0.9931622521351959,0.9205616449905654,0.0026337517015004564,0.06996642128895905,51.35565805998818,50.90141105200946,0.0038698528393504186,0.45042542081070847
0.9685945672503973,0.9016200566695909,0.0029238843816821857,0.06405117552159197,29.536638408687942,29.100950705526003,0.0057222786806435735,0.4299419574421912
0.9522439988992982,0.8875160863844015,0.0034780383615170495,0.06124943797871218,40.99717881944444,40.339603649527184,0.005349229131748208,0.652250682208555
3.8279431876489673,3.685731790833554,0.004409382403907129,0.13780118651309256,3.4563441355459514,2.8577675965942673,0.005070087193879112,0.5935048854097407
1.0046661506264896,0.9203963845463122,0.003437595094664622,0.08083306328725007,11.1181640625,9.7790221446513,0.005321970504508233,1.3338211817098848
0.9621730739787474,0.8986409720727953,0.003154465960244001,0.06037687851210772,19.09917881020981,18.144246130688533,0.005032720295249993,0.9499012471372635
0.9406127283128641,0.8840200779801708,0.003240406008090003,0.0533519680217161,33.393222240691486,32.19858848625886,0.005560722756893077,1.1890680840674868
0.9261581938145524,0.8731863377457958,0.0034284758365760414,0.04954266952256025,29.230039339539008,28.526390274083923,0.005554367182666247,0.6980830343620715
0.9178107956708488,0.864411758164228,0.003479782555062892,0.049919884083634715,10.814630891696217,9.903217577201536,0.006600923290207595,0.9048103350555925
7.328694489042638,7.1396122302039196,0.0038486544863652375,0.18523043293063923,1.8144743357989805,1.4483753682310136,0.005038480668485024,0.36106096993665043
0.9969435223078323,0.9251095400018207,0.002982199192047119,0.0688524650315107,2.409626845772385,2.0065864581024675,0.0047239499171011275,0.39831629543439717
0.9580385887016685,0.8892071610790188,0.0033932868706977974,0.06543792708445403,3.769542504709663,3.28514701536643,0.0060702751150649775,0.4783246556636008
0.9476428274380959,0.8804569567664194,0.0035833516868494326,0.06360155849133507,14.10461108340721,12.952073406102246,0.005449357044048625,1.147088017024047
0.955764511884269,0.8775372262728416,0.003991295725612317,0.0742364657127251,10.38617275229019,8.665471358783984,0.006342859696552827,1.7143577774083925
0.9354293952553959,0.8696412555241989,0.004224741862992109,0.061562966492216466,5.60726026891253,4.207810999372045,0.006182220810694052,1.3932669709478427
0.9239888595322431,0.8647927106437037,0.0039960999610060355,0.05520023733882581,3.761261924220597,2.6939365395981087,0.006667508582978665,1.060657041292664
0.9157211820958024,0.8597803277484442,0.004168556655867625,0.05177224288552494,2.241240228603354,1.636362639442967,0.007670433526907125,0.5972085145630172
0.9076904684810315,0.8549661151433395,0.004325886399058973,0.04839901196754585,2.6578660608747047,1.7568955297447548,0.006500594159390064,0.8944669682928856
0.9099837480965307,0.8523315171063957,0.004250209715406773,0.05340162778304795,2.2088438354203603,1.3900618316433955,0.006333148225824883,0.8124500031166888
0.9019382282838984,0.8456036842475503,0.004243418826895245,0.052091242903369965,14.43733839391253,13.353267444222814,0.007211653616975103,1.076859133745198
1.0021353899422338,0.8875875957941605,0.0052867304470579505,0.10926097934528933,26.44273372857565,25.87819287455674,0.008685070290351309,0.5558577372954528
0.9941353232173596,0.8611795457742982,0.004576157210236889,0.1283795065799002,1.178100297355201,0.8768879775459885,0.008056238751603075,0.29315576936618093
0.9071148371292372,0.8442799196404925,0.004814029750177416,0.058021230212712695,1.1651372526272532,0.8618270116494903,0.009208735562949034,0.2941016158877253
