train_loss,train_benign_loss,train_attack_loss,train_diversity_loss,validation_loss,validation_benign_loss,validation_attack_loss,validation_diversity_loss,validation_auprc
0.2627615847830045,0.39348369533732785,0.012069742558366162,-0.14279237844176212,0.3026937931141955,0.42351926979443705,0.021985617653416122,-0.14281103796992742,0.9747836611297477
0.26124663272146453,0.39319170935679293,0.010850072917291674,-0.14279543343236892,0.30005106463781767,0.4143891030169548,0.02846882642020007,-0.14280707898151226,0.9775906257516149
0.26121690717794127,0.39229800337452,0.011717383134163033,-0.14279829445531814,0.30606641837045656,0.4277733696831597,0.02108150960142167,-0.1427888261510971,0.9788817537904491
0.2617917626591052,0.3929453704316737,0.011642919758618888,-0.1427965325824285,0.2994125041555851,0.41931960374187355,0.02291775426120623,-0.14282487188388834,0.9767094890774237
0.2603308305901996,0.3913936291710805,0.011739080235109492,-0.14280151108563957,0.30634728109301124,0.4310612238890736,0.01809425331458414,-0.14280812509234633,0.9784101352336638
0.2612839068396617,0.3919517387778072,0.012131725327443268,-0.14279968455686406,0.30277369433824614,0.4217614428653221,0.02381983321891045,-0.14280729541823656,0.9758663690882793
0.2610768786931442,0.3922619900460971,0.011614779294547389,-0.14279979770466433,0.30028043345638483,0.41743278052508126,0.025668825099936052,-0.14282123755055962,0.9784239325758871
0.2598818439548298,0.3904840501688294,0.012201258691690735,-0.14280366089384436,0.3300424490132794,0.4461526712909094,0.02667168691648659,-0.14278209857625038,0.9752357984064804
0.2605803699816688,0.39206731117377847,0.01131104513750238,-0.1427977125523454,0.30428020215767215,0.42306691704066934,0.024023132684946623,-0.1428099016771249,0.977944563819384
0.26057455095194154,0.39139721757274565,0.011978425211825613,-0.14280123629812466,0.3009416296126995,0.42454976111157283,0.019212174922861952,-0.14282033573087508,0.9756797581934257
0.2574257608187401,0.39015934831005034,0.010050812010037697,-0.1427843287839728,0.29880108844585734,0.4148833002040854,0.026732424472240692,-0.14281455506669713,0.9785467726406394
0.2603355343058958,0.39001348463155455,0.013123993146217476,-0.14280176970918299,0.2987083994186798,0.41619927156056075,0.02532141259376039,-0.14281225542650156,0.9724484299286126
0.25915402881169725,0.38949756299035027,0.012460908647310935,-0.14280482469978978,0.2981959674375277,0.4189676054826019,0.022052870856391057,-0.14282450213781767,0.9757766859788726
0.256364046517065,0.3887150974596961,0.010454985044770321,-0.14280594001382085,0.3014343838883348,0.42182442595209074,0.02242215925356457,-0.14281204800797412,0.9720035332029673
0.25750055151470636,0.3893152333922305,0.01098917399422597,-0.14280379020561607,0.30212532205784576,0.419474031344655,0.02544916437027302,-0.14279813293024157,0.9758495451620537
0.2567497512041512,0.3880368895449881,0.011517344895055738,-0.1428046792240466,0.30307428887549864,0.42686433544113844,0.019008352401408742,-0.14279845758532803,0.9749883537238787
0.2579254376686225,0.3890739376262083,0.011651248244915978,-0.14279968455686406,0.3022972269261137,0.42628753157090354,0.018821746745008104,-0.1428120840807615,0.9734416665591753
0.2564040523464397,0.3877512398412672,0.011457216941704184,-0.14280451758433196,0.29770162595924754,0.41158765427609706,0.028936014107778563,-0.14282195900630726,0.976482109967647
0.2572668043233581,0.3878931271827827,0.012172594919043073,-0.14279944209729212,0.29907617952243093,0.4171675012466755,0.02472686767578125,-0.1428179639451047,0.9707677450262845
0.2564298985368114,0.38834277654098254,0.010887653140698448,-0.14280068672309487,0.30009011343015846,0.41676896909168143,0.026132292781315798,-0.14281113717009272,0.9733813833921865
0.25593560428942663,0.3875471212096133,0.01118833937887418,-0.14279979770466433,0.2973590066246953,0.4170177991790411,0.023156084912888546,-0.1428146632850593,0.9795439397154349
0.2556890229047355,0.38806165274927173,0.010422672255564544,-0.14279512631691108,0.2990877769235742,0.421287698948637,0.02060373229619741,-0.14280360697572678,0.9758574852364437
0.25419973922988115,0.38627870204085013,0.010717325291391147,-0.14279677504200047,0.29441718063174127,0.4136261635638298,0.023604345659837656,-0.14281328350094194,0.981930736574106
0.25465302548166047,0.3869686773267843,0.010480732230816856,-0.1427965810743429,0.299671939642435,0.4168815522611,0.025593383374225447,-0.14280288551997913,0.9768052384818237
0.25470610796394993,0.38651973918332894,0.010980330281338449,-0.1427937038874222,0.29680976236402,0.41676218740765364,0.022858585871703235,-0.1428108756423842,0.978663773147293
0.2557725098173497,0.38742304656465176,0.011143982410430908,-0.14279452824996688,0.2969043091397477,0.4129155296524084,0.0267987397827437,-0.14280972131318798,0.9797654140437766
0.2536213438389665,0.3859327930515095,0.010479999800859872,-0.14279144093141719,0.2971986450483895,0.4191057642582742,0.020911631572894735,-0.14281863129167127,0.9780788190925427
0.253061779474808,0.38578401985815014,0.010071356417769092,-0.14279372005139368,0.2966973595585383,0.4114334070372525,0.028074526054075705,-0.14281027142319555,0.9707372102662708
0.2541547872252383,0.3857551186771716,0.011189448631415933,-0.14278972755044195,0.29371745873850286,0.4106248715808769,0.025913238525390625,-0.14282071449514258,0.9788083437704035
0.25310644052796444,0.3852053496797206,0.010691973112397274,-0.14279077820858713,0.30070468550878215,0.4223575817495937,0.021146224181984617,-0.14279909787730405,0.977886182717778
0.25271318726620434,0.38475712275100965,0.01074708417310553,-0.14279105299610204,0.2980071624683714,0.41740590629848184,0.023411006792217283,-0.14280985658614065,0.9776603091411444
0.2542618573722193,0.3858549150369935,0.011195494966991877,-0.14278891935186871,0.30268347629700426,0.4233571226151559,0.02212880181928053,-0.14280248871931794,0.9761020461700662
0.2535357071181475,0.3849620172532938,0.011361485820705607,-0.1427878363657806,0.2969798275201315,0.41554866276734265,0.024230839794691008,-0.14279969307829585,0.9794214628579181
0.2533296003180035,0.3854089833922305,0.010707374346458305,-0.14278676954366393,0.2980363092805759,0.41706454951148786,0.023768100332706533,-0.14279618499972296,0.9806705414008564
