mse_loss,oe_loss,contrastive_loss,diversity_loss,loss
0.9632794516427177,0.9490904126848493,0.04322179158528646,-0.14282192502702987,1.8127693902878534
0.9651726313999721,0.9506200154622396,0.04633530264809018,-0.14282120977129256,1.8193066914876301
0.9637037913004557,0.9485391889299665,0.04816516240437826,-0.14282180014110746,1.8175862630208333
0.9615367707752046,0.9459329332624163,0.046776428109123594,-0.14282400267464773,1.8114224388485862
0.9583233424595424,0.9421374003092448,0.04398043666567121,-0.14282216344560897,1.8016192118326824
0.9535643259684244,0.9349638621012369,0.03994805756069365,-0.14282546724591935,1.7856508890787761
0.9532982962472099,0.9364496866861979,0.04916975044068836,-0.14282838503519693,1.7960895356677828
0.9514906747000558,0.9324585142589751,0.04362769637789045,-0.14283089410691036,1.78474607921782
0.950168700445266,0.9324056534540086,0.04352773371196929,-0.14283311934698195,1.7832687014625186
0.9479562668573289,0.9289810543968564,0.03980456931250436,-0.14283439091273717,1.7739076160249256
0.9496798742385137,0.9303087506975446,0.0407629892939613,-0.14283519699459984,1.7779166811988467
0.9460075923374721,0.9273960476829892,0.038364237263089136,-0.14283697945731028,1.7689310709635417
0.9487129393078032,0.9294736953008742,0.037825411274319605,-0.14283905710492814,1.773172832670666
0.946448008219401,0.9267457326253256,0.03889557293483189,-0.1428393522898356,1.7692502339680989
0.9493373689197359,0.9303231012253534,0.04174795037224179,-0.14283986318679082,1.7785686311267672
0.9468109494163877,0.927348636445545,0.038905441761016846,-0.1428404762631371,1.7702249799455916
0.9438895270937965,0.9232907976422992,0.03828561022168114,-0.1428409871600923,1.7626253763834636
0.9445412953694662,0.92448852175758,0.04294124671391079,-0.14284125963846842,1.7691297985258556
0.9405069805326915,0.9190462203252883,0.042206148306528725,-0.14284188406808035,1.7589174906412761
0.9373170761835008,0.9166328793480283,0.04459762857073829,-0.14284272420974004,1.755705333891369
0.9411884489513579,0.9200759161086309,0.04754615965343657,-0.1428433372860863,1.765967777797154
0.9354529607863653,0.9130481538318452,0.03970597755341303,-0.1428437460036505,1.745363507952009
0.9377493177141462,0.9155010949997675,0.038483429522741405,-0.14284429096040271,1.7488891964867002
0.9366716657366071,0.9160590398879278,0.042494802247910274,-0.14284506298246838,1.7523798261369978
0.9325237274169922,0.9103516169956752,0.03777906724384853,-0.14284547170003256,1.7378089541480655
0.9318780444917225,0.9093826838902065,0.04147893474215553,-0.1428454149337042,1.7398941403343564
0.93288330804734,0.9104503449939546,0.04084003539312454,-0.14284549440656388,1.7413282848539806
0.9322189149402437,0.9084859575544085,0.040056543690817695,-0.14284474509102957,1.7379166739327567
0.9252950577508836,0.900981448945545,0.036373033410026914,-0.1428439730689639,1.7198052179245722
0.9248542785644531,0.8995341346377418,0.03252842312767392,-0.1428444158463251,1.7140724545433408
0.9202471233549572,0.8958158947172619,0.03843994083858672,-0.14284571011861166,1.7116568429129464
0.9193016233898345,0.8934627714611235,0.035091343380156015,-0.14284695897783553,1.7050089154924666
0.9181722005208334,0.8932363419305711,0.03942145052410308,-0.1428478445325579,1.7079820178803944
0.9215615590413412,0.8965896424793062,0.03653234243392944,-0.14284850302196683,1.7118350437709264
0.9165693918863932,0.8905094691685268,0.03283651102156866,-0.1428486392611549,1.6970670790899367
0.9164267040434337,0.8895323617117745,0.032418188594636466,-0.14284917286464147,1.6955284845261347
0.9168826511928013,0.8915610540480841,0.03296861194428943,-0.14284921827770414,1.698563711983817
0.9152157193138486,0.8891574314662388,0.035113695121946786,-0.14284912745157877,1.6966376531691778
0.9135409763881138,0.8863828749883742,0.03295427276974633,-0.14284901391892207,1.690029507591611
0.9116009303501674,0.8847406478155226,0.03544719730104719,-0.14284852572849818,1.6889403206961495
0.9099662417457217,0.8828530084519159,0.03695920251664661,-0.1428481283641997,1.6869303385416667
0.9090141114734468,0.882343019757952,0.03781535511925107,-0.14284882091340564,1.68632325671968
0.9064146677652994,0.8782908121744791,0.037763510431562154,-0.14284893444606236,1.6796199253627233
0.907128651936849,0.8772549402146113,0.03053204502378191,-0.14284942263648623,1.6720662798200334
0.9055930546351841,0.8759266989571708,0.033634373119899204,-0.14285044443039668,1.672303699311756
0.9063767932710194,0.8772451309930711,0.03435977016176496,-0.14285077367510116,1.6751312982468378
0.9042747134254092,0.8746011824834914,0.03390317019962129,-0.14285113697960264,1.6699278695242745
0.9045357477097284,0.8749190739222935,0.034602937244233634,-0.1428514321645101,1.671206338065011
0.9029569171723866,0.8743631272088914,0.032420365583328975,-0.14285194306146531,1.666887919108073
0.9022396632603237,0.8730260758172899,0.029943639323824926,-0.14285194306146531,1.6623576936267672
0.9038953326997303,0.8756924583798363,0.036955177783966064,-0.1428515456971668,1.6736909775506883
0.8995250520252046,0.8712756747291202,0.03540826127642677,-0.14285192035493396,1.6633565993536086
0.9039035978771391,0.8737027304513114,0.03223346528552827,-0.14285175005594888,1.6669880094982328
0.902314958118257,0.8711004711332775,0.03286964268911453,-0.14285175005594888,1.663432893298921
0.8998007093157087,0.8694041115897042,0.03033481893085298,-0.1428523404257638,1.6566870553152901
0.9008839925130209,0.8707011994861421,0.033353257746923534,-0.1428523404257638,1.662085941859654
0.8991682870047433,0.8697060176304409,0.031143568810962495,-0.1428518749418713,1.6571658906482516
0.898964109874907,0.8684201921735492,0.029264387630280993,-0.14285194306146531,1.653796604701451
0.8981895446777344,0.8685788654145741,0.038836351462772915,-0.1428520679473877,1.662752423967634
0.8957919166201637,0.8662585303896949,0.03407612868717739,-0.1428525447845459,1.653274172828311
0.895771480741955,0.8649017697288877,0.031559353783017115,-0.14285193170819963,1.6493802751813615
0.8959927331833613,0.8650851476760137,0.03339109534309024,-0.1428516592298235,1.6516178676060267
0.8904254550025577,0.8590352194649833,0.03186020680836269,-0.14285220418657577,1.638468969435919
0.8910188220796131,0.8598110562279111,0.03277005468096052,-0.14285253343128024,1.6407474336170016
0.8880885896228609,0.8561475844610305,0.03379465852464948,-0.14285283996945336,1.635177975609189
0.8894733247302827,0.8572690146309989,0.035264392693837486,-0.1428531010945638,1.6391537984212239
0.8885391780308315,0.8556828271775019,0.03575482822599865,-0.14285319192068918,1.6371234712146578
0.8859014965239025,0.8531429654075986,0.030670123440878733,-0.14285328274681455,1.6268612089611234
0.8844450087774367,0.8515962873186383,0.032943910076504664,-0.1428534530457996,1.6261316935221355
0.8816919780912853,0.8479939415341332,0.03238308145886376,-0.14285337357293992,1.6192154657273066
0.8803660983131045,0.8459748767671131,0.03321753797076997,-0.14285350981212797,1.6167050316220237
0.878722145443871,0.8447516305106026,0.037534733613332115,-0.1428537822905041,1.618154798235212
0.8749613080705915,0.8395972478957403,0.032545697121393116,-0.14285395258948916,1.604250226702009
0.8744020007905506,0.8391374860491071,0.03426629304885864,-0.1428539752960205,1.6049515860421317
0.8719228108723959,0.835448219662621,0.030965700036003477,-0.14285399800255186,1.5954829624720983
0.8713567824590773,0.8351112547374907,0.03257236878077189,-0.1428541455950056,1.5961865016392298
0.8690655117943173,0.8318195343017578,0.03265898852121262,-0.142854406720116,1.590689704531715
0.8702654157366071,0.8340264274960473,0.03741159041722616,-0.14285428183419363,1.5988489786783855
0.8623688107445127,0.8243373689197359,0.03292439948944818,-0.1428546224321638,1.5767758687337239
0.8646759759812128,0.8259901319231305,0.03406710567928496,-0.1428546224321638,1.581878662109375
0.8650744301932198,0.8282531556628999,0.03596003850301107,-0.14285459972563244,1.5864332289922805
