mse_loss,contrastive_loss,router_load_balance_loss,loss
0.945194335210891,0.022907909892854236,2.013701847621373,2.981804438999721
0.9479497273763021,0.026038873763311477,2.0096177600678944,2.9836062476748513
0.9465212140764508,0.027028958002726238,2.010453360421317,2.984004611060733
0.9475001380557105,0.026912987232208252,2.0096817016601562,2.984094892229353
0.949055898757208,0.03463059663772583,2.015198480515253,2.9988853817894343
0.9507085709344774,0.03269940330868676,2.007610321044922,2.991017296200707
0.9513991219656808,0.03011755148569743,2.011785416376023,2.993301754906064
0.9482036772228423,0.027826706568400066,2.013460431780134,2.9894906906854537
0.9365238916306269,0.025579441161382766,2.0063027881440663,2.96840576898484
0.9459246680850074,0.02751346429189046,2.0170269920712425,2.990464891706194
0.9362930116199312,0.025286827768598284,2.0071512858072915,2.968730926513672
0.9367469605945405,0.02121924502508981,2.009262448265439,2.9672279357910156
0.9354026431129092,0.022105678206398374,2.008375803629557,2.9658838907877603
0.9306616101946149,0.0213716413293566,2.005884987967355,2.9579188028971353
0.9317132859002977,0.02458345606213524,2.0047950744628906,2.961092267717634
0.9254374731154669,0.021841604085195632,2.0087903340657554,2.956069764636812
0.9244593665713355,0.022185522885549636,2.0062257675897506,2.952870868501209
0.9201281411307198,0.025103747844696045,2.0093906947544644,2.954621814546131
0.9161342439197359,0.0213576682976314,2.005387987409319,2.9428799947102866
0.9204787299746559,0.02570833478655134,2.008165813627697,2.9543529692150297
0.9104298182896206,0.022021456843330747,2.0089919680640813,2.941443670363653
0.9104762304396856,0.021686087052027386,2.0082054138183594,2.94036865234375
0.9065421876453218,0.02941021748951503,2.012334732782273,2.948286692301432
0.9024099622453962,0.025155791214534214,2.0087085905529203,2.936273847307478
0.9174478621709914,0.046750721477326895,2.0099134899321056,2.9741121927897134
0.9025344848632812,0.030107571965172178,2.007381802513486,2.9400236947195872
0.896629151843843,0.024251463867369153,2.006949470156715,2.9278311956496466
0.8944141751243955,0.028170545895894367,2.0059327625093006,2.928517296200707
0.896737053280785,0.033156011785779683,2.0123534429640997,2.9422460283551897
0.8923827580043248,0.025406170459020706,2.0124664306640625,2.9302555265880765
0.8966499510265532,0.026674713407244,2.00637454078311,2.9296996707008
0.8866236550467355,0.024992471649533228,2.0067674546014693,2.9183832804361978
0.8915704999651227,0.03611149390538534,2.0137181963239397,2.9414002554757253
0.8892289116269066,0.029912187939598447,2.00766354515439,2.926804678780692
0.8897935776483445,0.029079993565877277,2.007328578404018,2.9262010483514693
0.8845057714553106,0.025090788091932024,2.0039135160900297,2.9135099138532365
0.8834913344610305,0.02297305918875195,2.0103968665713357,2.9168612162272134
0.882334482102167,0.02568058172861735,2.0113316490536643,2.9193467639741444
0.8871764228457496,0.02673708541052682,2.0108133951822915,2.92472657703218
0.8823709033784413,0.02956609215055193,2.008615947905041,2.9205529349190846
0.8845393771216983,0.028774525438036238,2.008037567138672,2.9213514782133556
0.8842195783342633,0.029912525699252172,2.0033042544410344,2.917436327253069
0.8791938963390532,0.030346106915246873,2.0047476632254466,2.9142877487909224
0.8815831683930897,0.040112728164309545,1.9996512276785714,2.921347118559338
0.8838253021240234,0.04542643399465652,2.002408708844866,2.931661151704334
0.8827125912620908,0.03068695749555315,2.0063672746930803,2.919767107282366
0.8835421970912388,0.038762416158403666,2.002731686546689,2.925035385858445
0.8947549547467913,0.04799591359638032,2.004511515299479,2.9472625369117376
0.889339356195359,0.06142410777864002,1.9961013793945312,2.946864900134859
0.8865844181605748,0.04885173979259673,2.004418509347098,2.939854031517392
0.8799866267613002,0.02670762084779285,2.0042799086797807,2.9109735034760975
0.8818481082007998,0.03032161792119344,2.007430666968936,2.919600168863932
0.8774228777204242,0.0310868847937811,2.0103040422712053,2.9188139779227122
0.8797385806129092,0.027737095242454893,2.0033453078497026,2.9108203706287203
0.8779547555106026,0.0303993821144104,2.005532764253162,2.9138870239257812
0.8859543573288691,0.03350099211647397,2.0060857137044272,2.925541105724516
0.8820178622291202,0.03446836130959647,2.0037747337704612,2.92026120140439
0.8892047518775577,0.036002454303559805,2.0021373203822543,2.9273438226609003
0.8776837303524926,0.028394676390148345,2.008302961077009,2.9143823896135603
0.8890809558686756,0.04157360110964094,2.002390906924293,2.9330457051595054
0.8838766188848586,0.043803952989124116,2.006809416271391,2.9344903855096724
