mse_loss,oe_loss,loss
0.9765505109514508,1.006550561814081,1.9831001645042783
0.9271576291038877,0.9292682466052827,1.8564258757091703
0.87769653683617,0.8752241588774181,1.752920423235212
0.8354301452636719,0.8217376527332124,1.6571678888230097
0.7951389494396391,0.7774158659435454,1.5725546337309337
0.7633646102178664,0.737051872980027,1.50041625613258
0.7394214357648577,0.7048629579089937,1.4442842574346633
0.7182512737455822,0.6802107038952055,1.3984623863583518
0.701936540149507,0.6592928568522135,1.3612293061755953
0.6861413319905599,0.6409036091395787,1.3270450773693265
0.6716628301711309,0.6214385713849749,1.2931014469691686
0.6593960353306362,0.605581419808524,1.2649775005522228
0.647436051141648,0.5898571922665551,1.2372932434082031
0.639842396690732,0.5800097329275948,1.2198521750313895
0.6325211752028692,0.5733167103358677,1.205837885538737
0.6246702103387742,0.5606292997087751,1.1852999187651134
0.6171932220458984,0.5513186681838262,1.1685117994035994
0.6138980502174014,0.5419449125017438,1.155843008132208
0.6087378093174526,0.534587542215983,1.1433250790550595
0.6057930900937035,0.5261029288882301,1.1318958827427454
0.6011181331816173,0.5277346202305385,1.128852753412156
0.5958754221598307,0.518586794535319,1.1144623529343378
0.5923986434936523,0.5117768333071754,1.1041754768008278
0.5885246367681594,0.5060607819330125,1.0945853278750466
0.5842196600777763,0.5018471309116909,1.0860667455764044
0.5825416928245908,0.49869501023065477,1.081236793881371
0.5792318979899088,0.49625660124279203,1.075488771711077
0.5770286832536969,0.49097996666317895,1.0680084228515625
0.5741867792038691,0.49142156328473774,1.0656080700102306
0.5701057797386533,0.4829579307919457,1.0530637105305989
0.5687940234229678,0.47543262300037203,1.0442266010102772
0.5669122423444476,0.47573775336855934,1.0426500411260695
0.5644576663062686,0.4739111491612026,1.0383693150111608
0.5625170753115699,0.46721458435058594,1.0297314780099052
0.5600470588320777,0.4679972330729167,1.0280443827311199
0.5578046980358305,0.4595882779075986,1.0173931121826172
0.5548445383707682,0.4574821108863467,1.0123268309093656
0.553131966363816,0.45908264886765254,1.0122143881661552
0.5531414576939174,0.4583373296828497,1.0114789690290178
0.5510258447556269,0.45393516903831843,1.0049610137939453
0.5483853022257487,0.45319166637602304,1.0015771048409599
0.5470717748006185,0.4464680353800456,0.9935399918329149
0.5473850795200893,0.4447950635637556,0.992180415562221
0.5441205615089053,0.4452583222162156,0.9893787020728702
0.5435112998599098,0.4408309573218936,0.9843423025948661
0.5420498166765485,0.44049371991838726,0.9825434911818731
0.541404542468843,0.44141996474493117,0.9828245980398995
0.5408274332682291,0.4398317337036133,0.9806593032110305
0.5373866671607608,0.43584165118989493,0.9732284545898438
0.5387532370431083,0.43564083462669734,0.9743939354306176
0.536823000226702,0.43206019628615605,0.9688831510997954
0.5357866287231445,0.4300650642031715,0.9658519199916294
0.5346159253801618,0.43072173708961126,0.965337389991397
0.5338258289155506,0.43164961678641184,0.9654755365280878
0.5322981788998559,0.4298122496831985,0.9621104285830543
0.5319483166649228,0.4281398228236607,0.9600882757277716
0.529917489914667,0.4234462465558733,0.953363781883603
0.5303172156924293,0.42398475465320407,0.9543021065848214
0.5293405623663039,0.4196160634358724,0.9489565349760509
0.5268442971365792,0.41848686763218473,0.9453311193557012
0.5273016975039527,0.4205497105916341,0.9478513626825242
0.5250581105550131,0.4179358709426153,0.9429939814976284
0.5267732711065383,0.4177930922735305,0.9445665450323195
0.5245601109095982,0.4146287100655692,0.9391888209751674
0.5245428993588402,0.41445990971156527,0.9390027182442802
0.523192496526809,0.41255501338413786,0.9357476007370722
0.5222508112589518,0.40923500061035156,0.9314857664562407
0.5206001826695034,0.4096434002830869,0.9302436283656529
0.5210523151216053,0.4064334687732515,0.9274856930687314
0.51918701898484,0.407640502566383,0.9268275669642857
0.5198000953311012,0.4078374136061895,0.9276377360026041
0.5186710357666016,0.4062833786010742,0.9249544597807384
0.5186977386474609,0.4052464621407645,0.9239441099621001
0.5153937566848028,0.40257181440080914,0.9179656619117373
0.5170224961780366,0.40348148345947266,0.9205039796375093
0.5153942108154297,0.3996610187348865,0.9150553203764415
0.5145096551804316,0.40195419674827937,0.9164639427548363
0.5132855460757301,0.3978203364780971,0.9111061096191406
0.5132910410563151,0.39716629754929317,0.9104576110839844
0.5130119323730469,0.3976288750058129,0.9106404440743583
0.5129159291585287,0.39394737425304593,0.9068631671723866
0.5118093944731212,0.3975651604788644,0.909374509538923
0.5111982708885556,0.3953774770100911,0.9065758841378349
0.5125636600312733,0.3970414570399693,0.9096050262451172
0.5110143479846773,0.3972098032633464,0.9082240150088355
0.5096859704880488,0.39358774820963544,0.9032739003499349
0.5095908755347842,0.39402271452404203,0.903613771711077
0.5091680799211774,0.3928709938412621,0.9020390283493769
0.5093241192045665,0.3957763853527251,0.9051007770356678
0.5095425560360863,0.39667465573265437,0.9062170301164899
0.5122207459949312,0.39643323989141555,0.9086542583647228
0.5082320712861561,0.3923865727015904,0.9006187802269345
0.5084740774972099,0.39338021051316036,0.901854469662621
0.506305285862514,0.3879670188540504,0.8942723955426898
0.5049951190040225,0.38514586857386995,0.8901411692301432
0.505450929914202,0.38664463588169645,0.8920958382742745
0.5047826312837147,0.38646084921700613,0.8912436167399088
0.5035568873087565,0.3837132226853144,0.8872698829287574
0.5044532049269903,0.38364047095889137,0.8880938575381324
0.5043867656162807,0.383044061206636,0.887430917649042
0.5023571196056548,0.3860597156343006,0.8884166535877046
0.501631600516183,0.3812538782755534,0.882885251726423
0.5026735124133882,0.3819953827630906,0.8846688951764788
0.5011905488513765,0.37923708416166757,0.8804275875999814
0.5022313708350772,0.38141863686697824,0.8836500077020555
0.5014383225213914,0.38372171492803664,0.8851597195579892
0.5013093040103004,0.38154097965785433,0.8828503744942802
0.5008047194707961,0.38209679013206843,0.8829015096028646
0.4998599007016137,0.3794315656026204,0.8792915344238281
0.49885713486444383,0.37659976595924016,0.875456764584496
0.4977885200863793,0.3791134925115676,0.8769020807175409
0.49845018840971445,0.37592331568400067,0.8743735722133091
0.49764542352585567,0.3737960770016625,0.8714415232340494
0.4985835665748233,0.3769247191292899,0.8755082629975819
0.49797789255777997,0.37582088652111234,0.873798824491955
0.4968941098167783,0.37386040460495723,0.8707545144217355
0.4965204965500605,0.3717356863475981,0.8682559785388765
0.49619483947753906,0.37219762802124023,0.868392581031436
0.4950551078433082,0.37131593340919133,0.8663707914806548
0.49489498138427734,0.370586667742048,0.8654818761916387
0.49502586183093844,0.372675100962321,0.8677008492606026
0.49450987861269996,0.3698209353855678,0.8643308367047992
0.49341397058396114,0.37030740011306035,0.8637210300990513
0.493878546215239,0.3683611097789946,0.862239746820359
0.49357041858491446,0.3698184376671201,0.8633888789585659
0.4929744629632859,0.3678328650338309,0.8608071463448661
