train_log,validation_log
0.3276648117324053,0.34249371859296485
0.32730018486410883,0.34325152066484765
0.32699908240366793,0.3405054753749215
0.32630134841143077,0.3393953793012916
0.3256553067999371,0.3384546251153227
0.32497535317631093,0.337674356585172
0.32469888460838187,0.338967059724894
0.3242705393645723,0.33717392197805435
0.32389026577189817,0.33698054174682
0.3235055632510428,0.3365013084219928
0.32331343828621556,0.34304993595909233
0.3227807384426311,0.3344418703012131
0.3221570031117585,0.3378909317093279
0.3217020842988612,0.3349845924569135
0.32134515148098186,0.3354129120333111
0.3208380876961401,0.3366481455127199
0.32049702789823886,0.3366738707575966
0.3202358504473153,0.3354461516567211
0.319880243075096,0.3329370776612555
0.3197285280389301,0.33183349916084326
0.3192897408695544,0.33288390193153267
0.31912147392660883,0.33326924386335977
0.31888114799887446,0.3311590453488144
0.31827735900878906,0.3313962083366049
0.31782716007555945,0.3313029303622605
0.3171705148987851,0.33044966501207207
0.3167986788992154,0.3302354285465413
0.3164541923393637,0.3293340481705402
0.3163209365586103,0.33004154991264917
0.3159617731126688,0.33110065556051743
0.31573644735045353,0.328335747646926
0.31553688695875265,0.32863195218033525
0.3153083930581303,0.32884066787796407
0.3150399741479906,0.330202917357785
0.3148917182017181,0.3286079138367619
0.31465911865234375,0.33010431030886855
0.3144132323184256,0.32824354315522924
0.31442221948655985,0.32827521089333384
0.31408119201660156,0.3272485014182239
0.3139836586127847,0.32796386258686006
0.31363005557302703,0.3281703546418617
0.31359633752855204,0.3278307890772221
0.31342904042389436,0.3275917474947982
0.313168638843601,0.3269165652481156
0.31312211893372616,0.32773812452153345
0.31291040323548397,0.3257131912001413
0.31271349373510327,0.32797137696539336
0.3127242912680416,0.32721568352013974
0.3123876603983216,0.3274872746299859
0.3122288978705972,0.3256140474099011
0.3116183523404396,0.3245374593303431
0.3112983703613281,0.32680956203134814
0.31088260068731793,0.32626338939570904
0.3107367046808792,0.3264201562009265
0.31038578486038465,0.3238645774036197
0.3101448770296776,0.3260264947785804
0.3097895282810017,0.33121682171845557
0.3092967857748775,0.32272906279444097
0.3088539252846928,0.3211352477720634
0.3085380489543333,0.3255888972450141
0.3082545005669028,0.3220043469913042
0.3081834114204019,0.3216466472376531
0.30793988502631753,0.32210161218691113
0.3076580500198623,0.32176722234217964
0.307526992539228,0.3223374716600581
0.3073668075820147,0.323400219481195
0.3073264946371822,0.32110534361259424
0.3071276131322828,0.3238352866628062
0.30692850533178295,0.3199187619003219
0.3066979747707561,0.32019731147804453
0.3067436541541148,0.32175518400106
0.3064249329647775,0.3194932218772083
0.3064177561614473,0.31997709418061987
0.30626811011362887,0.3204840655302882
0.3060587866831634,0.31888175849339473
0.30610162120754436,0.32159379738659116
0.3059125027414096,0.3218877207693742
0.3058072429592327,0.31913126653163276
0.3057448500293796,0.31941713879455874
0.3055973376257945,0.32179386771504004
0.30545874773445775,0.3206170240239282
0.30539111767785027,0.3203391262035274
0.3052235296217062,0.32067497291756636
0.3051294553077827,0.3206380336128887
0.3051424834687831,0.31867522809972715
0.3048290317341433,0.3196950557842926
0.3047973180221299,0.3197952730571804
0.30478545366707493,0.31951965638740576
0.3045569920943955,0.3195652410612633
0.3046550104173563,0.32019558623807515
0.30452314473814884,0.31790122794146514
0.3043642852265956,0.31789333017627197
0.3045068191269697,0.3199884999337508
0.304157774327165,0.3185940459745014
0.30421221458305747,0.31946389279772885
0.3039561126191737,0.3189011195197177
0.30394156504485564,0.3205152540350679
0.3039088814945544,0.3185360587421973
0.3039625458798166,0.31823659542217925
0.30372580835374735,0.3181016816565739
0.30355194867667507,0.318159611380879
0.3033666772357488,0.31704203926738184
0.30276508654578255,0.31690915745107373
0.302731627124851,0.31739071026519317
0.3023624743445445,0.3214352286640723
0.30219760183560646,0.3166110551536982
0.302096253734524,0.31659171329670815
0.30193639205673994,0.31557010286417436
0.3019905090332031,0.31533472262435225
0.30165294065313825,0.31515464591021514
0.3017929853019068,0.3164676110349109
0.3015178745075808,0.3155731891267863
0.3014064077603615,0.31606819881266685
0.3013076458947133,0.3165235854872507
0.30129810915154925,0.31544316354109414
0.30113769789873546,0.31988007818634184
0.3010532249838619,0.31587932337468594
0.3009663274732687,0.31536943828640274
0.3008091166868048,0.31710464630893725
0.30085473141427765,0.3157217706268157
0.3006970357086699,0.31468476721988853
0.30058049347441074,0.3144761473689247
0.3004973460051973,0.31457233908188403
0.3005116996118578,0.31599771317525127
0.30036027552717826,0.3146187672063933
0.30023109306723383,0.31530667789018335
0.3003359002582097,0.31756158569949355
0.30016918505652473,0.32509310161648086
0.3002962338722358,0.31670578999735005
0.30003793360823294,0.3160403457718279
0.30001604759086997,0.313837175992266
0.29990386962890625,0.3152946587183967
0.29983345936920686,0.3141623070491618
0.29975878182104077,0.3134213548209799
0.29962979332875395,0.31546643511134775
0.29957405995514436,0.31445036461604897
0.29947853088378906,0.3157258728640762
