train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.4485519538491459,0.4360672255693856,0.012484833345574847,0.48998926040974067,0.46331350628647683,0.02667562335940963
0.449984437328274,0.43697615801277806,0.013008761203895181,0.4942549035904255,0.4699733003656915,0.02428154911555297
0.4522958529197564,0.43890283875546215,0.013393033359010341,0.48507044726793364,0.4619960559457188,0.02307448601328171
0.4487640898106462,0.43688114618850965,0.01188286179203098,0.4911219820063165,0.46370684396008793,0.02741511324618725
0.45227580959514035,0.43797599663168696,0.014300052392280709,0.48512957056645245,0.4631183164339539,0.022011409696394108
0.4493264343778966,0.43516026513051176,0.014165977300223658,0.48673996801353797,0.4655972744556183,0.02114240948471899
0.44715955701924986,0.435266300783319,0.011893446162595587,0.4903188213952608,0.46791920763380984,0.02239951907038407
0.44779334634037343,0.4348942061602059,0.0128990543090691,0.48492424426067526,0.45979254972850175,0.025131428495366523
0.4496631299035024,0.43685822567697297,0.012805072937981558,0.4937556201402741,0.46857566021858377,0.02518001177632217
0.4555499189991062,0.4412713454941572,0.014278898804874743,0.48834874218519136,0.4672806471515773,0.021068056706277472
0.4503562409999007,0.43697635198043566,0.013380414348537638,0.48743123083813533,0.4684891576744422,0.018942122763775764
0.4461402569786977,0.4343337689415883,0.011806392063528804,0.48627452083795064,0.4630058414828975,0.023268555354846565
0.445957927380578,0.43415396092301706,0.011803986662525242,0.4831299838163047,0.4622184086071402,0.020911279863217763
0.4442174879171081,0.43303266622252384,0.011185161137984971,0.48460290787067817,0.4614590042871786,0.02314364431034025
0.44898388749462065,0.43555709062996556,0.013426579661288504,0.4878977962701315,0.46255031432384014,0.02534724747317339
0.4484001418291512,0.4350198002184852,0.013380605285450563,0.48482576555112294,0.4595456314988734,0.025280127288601923
0.4442712816141419,0.43283439894854014,0.01143711805343628,0.4864998675407247,0.4640177553145316,0.0224821888808663
0.4439658148814056,0.4325837604070114,0.011381965572551146,0.4830107993267952,0.4633257349613992,0.019685215420193143
0.44330674510891155,0.4319004446773206,0.011406804545451019,0.4878197347582373,0.4659049031864103,0.021914790989941174
0.4445228576660156,0.4331613960912672,0.01136144440052873,0.48686110043356606,0.462247302909833,0.024613793014634587
0.4446937108443955,0.4325348482293598,0.012158787856667729,0.4852235762503694,0.46094590495946,0.024277542781604378
0.4434746564444849,0.4317348609536381,0.01173968335329476,0.4852301054248855,0.4591863104637633,0.026043925724976453
0.4435304868019233,0.43177219972772113,0.011758553779731363,0.4834650639382942,0.4613514713079935,0.02211324317517292
0.44442099231784626,0.4324753001584845,0.011945991192833853,0.48457545647948064,0.4589589436848958,0.025616654831185127
0.44949017540883207,0.43557736025018207,0.013912517135426149,0.48724311125193925,0.4610846769725177,0.026157922496750564
0.4436860165353549,0.4325475854388738,0.011138559398004564,0.48316180001477543,0.4624630181783762,0.020698700672627624
0.4404107433254436,0.43003638316009,0.010374267222517627,0.4845607027094415,0.46582272937675456,0.018737865114324764
0.4405119297868114,0.4298894849874206,0.010622264975208347,0.4811409303200724,0.45565373846825136,0.025487185088173436
0.4420978740110236,0.43083986185364803,0.011257944470745022,0.48883503943188533,0.4654192552498892,0.023415502363344737
0.4434962515103615,0.43211558713751325,0.011380666393344686,0.47933967175494974,0.45624648651050903,0.023092865098452736
0.44525712223376257,0.43381836454747086,0.011439219369726666,0.48423330609116433,0.4630381987731789,0.021194796190194206
0.44375148061978614,0.43225113820221467,0.011500090865765587,0.48293959164450356,0.45500305752945847,0.02793652960594664
0.441120212360964,0.429866499819998,0.01125380548380189,0.48366761263944297,0.45965843110501625,0.02400854575154911
0.4408347889528436,0.42992727635270456,0.010907253976595603,0.4816432799571513,0.45678079663720816,0.02486245851990179
0.44286010224940414,0.430868569066969,0.011991734221830206,0.48719087785581044,0.46130926614675677,0.02588165454548865
0.44285008058709613,0.43061033345885197,0.012239862296540858,0.4848017410747267,0.46512803963735594,0.019673881801307625
