mse_loss,contrastive_loss,loss
1.0004925500778925,0.4703897748674665,1.470882779075986
0.9929833185105097,0.38614690871465773,1.3791303180512928
0.9915685199555897,0.36356803349086214,1.3551364172072637
0.9965063730875651,0.3345296723502023,1.3310359773181735
0.9949741363525391,0.3526996203831264,1.3476738702683222
0.9951286315917969,0.37325155167352586,1.3683805011567616
0.9936829521542504,0.2747915131705148,1.268474397205171
0.9910578954787481,0.23203572772798084,1.2230935777936662
0.992362794421968,0.18397472018287295,1.176337650844029
0.9950414385114398,0.16276090485709055,1.1578024001348586
0.996494384039016,0.2380685806274414,1.2345631009056455
0.9946512494768415,0.14382441838582358,1.1384752364385695
0.9953011104038784,0.1497989609127953,1.1451002756754558
0.9944353557768322,0.2709330604189918,1.2653679620651972
0.9978202638171968,0.26824451628185453,1.2660645076206751
0.9954578762962705,0.1700476918901716,1.1655055454799108
0.9932043892996651,0.14257594517299108,1.1357798803420294
0.9930700574602399,0.1235098157610212,1.1165795099167597
0.9928231920514788,0.10349250975109282,1.096315474737258
0.9917776925223214,0.0991514523824056,1.090928940545945
0.9934643336704799,0.14167759532020205,1.1351422809419178
0.9933152879987445,0.2778445879618327,1.2711597624279203
0.9922614324660528,0.2290238652910505,1.2212855021158855
0.9920304616292318,0.3315887678237188,1.32361938839867
0.9930329095749628,0.19356822967529297,1.1866013663155692
0.992607661655971,0.13553167524791898,1.1281395866757347
0.9936110178629557,0.13696973664419992,1.1305804479689825
0.9905613490513393,0.13200018519446963,1.1225616818382627
0.993561517624628,0.674767812093099,1.6683295113699776
0.9937999362037295,0.46042546771821524,1.4542252676827567
0.9904626210530599,0.13377325875418528,1.124236061459496
0.9890684400285993,0.15302109718322754,1.1420893896193731
0.988850094023205,0.12736034393310547,1.116210665021624
0.988059815906343,0.09335320336478097,1.0814129965645927
0.9877495538620722,0.0669531197774978,1.0547026679629372
0.9790227980840773,0.05735829330625988,1.0363814036051433
0.9762979234967913,0.06814001855396089,1.0444378625778925
0.9738597869873047,0.0866113957904634,1.060470944359189
0.9645591009230841,0.30570409411475774,1.270262945265997
0.9574801127115885,0.08713285128275554,1.0446129753476097
0.9581633068266369,0.1633166472117106,1.1214798518589564
0.9584188915434337,0.11353809492928642,1.071957270304362
0.95440673828125,0.07799335320790608,1.0323999495733351
0.9532435280936105,0.06385140759604317,1.0170952933175224
0.9553657713390532,0.06470829532259986,1.0200742085774739
0.9502340952555338,0.06238755725678943,1.0126216525123233
0.9484959556942895,0.059553458577110654,1.0080491928827195
0.9529364449637276,0.07574597994486491,1.0286823454357328
0.9513280051095145,0.07598338808332171,1.027311234247117
0.9471451895577567,0.07633086045583089,1.0234761919294084
0.9558412461053758,0.09203613939739409,1.0478777204241072
0.9436002458844867,0.07060142358144124,1.0142017546154203
0.9446129571823847,0.08139388334183466,1.0260068802606492
0.9591945466541109,0.16617493402390254,1.1253694806780135
0.955018815540132,0.2313879785083589,1.1864065442766463
0.9674219403948102,0.5973965781075614,1.564818609328497
0.9659298488071987,0.9198610214960008,1.8857915969122023
0.9467284792945498,0.20466250465029762,1.1513911655970983
0.9411082494826544,0.11665212540399461,1.057760238647461
0.938607897077288,0.1292253335316976,1.067833037603469
0.9361692156110492,0.13264057749793642,1.0688098725818453
0.9346712203252883,0.10759948548816499,1.042270751226516
0.9344070979527065,0.09577195984976632,1.0301790691557384
0.9321217309860956,0.12100283304850261,1.0531244732084728
0.9339309874035063,0.09589294024876185,1.02982421148391
0.9317698705764044,0.10698891821361724,1.0387589590890067
0.9323673248291016,0.10166114852541969,1.0340284620012556
0.929729734148298,0.10146869931902204,1.0311983199346633
0.9295825049990699,0.24978998729160853,1.1793721516927083
0.930525643484933,0.10143020039512998,1.0319557189941406
0.9287560780843099,0.06502921240670341,0.9937852223714193
0.9279459090459914,0.07712252934773763,1.005068370274135
0.9284176599411738,0.07017601671673003,0.9985941932314918
0.9266727084205264,0.08323748338790167,1.0099102201915922
0.9271773383730934,0.10588192939758301,1.03305907476516
0.9257388341994512,0.08760432969956171,1.013342993600028
0.923670904976981,0.08600385983784993,1.009674798874628
0.9257193065824962,0.06427171116783506,0.989990960984003
0.9246593656994048,0.14311807496207102,1.0677772703624906
0.9230338505336216,0.1242148308526902,1.0472485678536552
0.9241947900681269,0.10671851748511904,1.0309131259009952
0.9224207741873605,0.09020917756216866,1.0126299176897322
0.9204159691220238,0.10056233406066895,1.0209784734816778
0.9228370303199405,0.11400307927812849,1.0368399847121466
0.9213651021321615,0.04127776622772217,0.9626426696777344
0.9276460011800131,0.205513250260126,1.133159183320545
0.9169024512881324,0.14067677089146205,1.0575792221795945
0.9177018120175316,0.1126838071005685,1.0303857894170851
0.9176207951136998,0.15797062147231328,1.075591314406622
0.9163157145182291,0.13416274388631186,1.0504784356980097
0.9172814687093099,0.1873719124566941,1.1046531313941592
0.9078302837553478,0.12121415138244629,1.0290443783714658
0.9055121285574776,0.10487305550348192,1.010385240827288
0.9061798822312128,0.14439761070978074,1.0505775270007907
0.8973221551804316,0.12424679029555548,1.021569115774972
0.9072660718645368,0.04172735554831369,0.9489936828613281
0.9222980680919829,0.051133104733058383,0.9734313601539248
0.9282964070638021,0.11447551136925108,1.0427720206124442
0.9151645842052641,0.23899273645310176,1.1541573660714286
0.9034912472679502,0.2605457305908203,1.1640371595110213
0.9015764508928571,0.09816324143182664,0.9997397831508091
0.9069438207717169,0.09017074675787062,0.9971145448230562
0.9024875277564639,0.3129692985897973,1.2154570988246374
0.8963494982038226,0.07530416193462554,0.9716537112281436
0.9006673722040086,0.09545841671171643,0.9961256299700055
0.8973384130568731,0.43542557670956566,1.3327641260056269
0.8907787686302548,0.21185929434640066,1.1026382446289062
0.8845912388392857,0.197587217603411,1.0821784791492282
0.8820977892194476,0.19786907377697172,1.0799669538225447
0.8793904440743583,0.15960600262596494,1.0389964694068545
0.8803637368338448,0.181261936823527,1.0616256168910436
0.8776213328043619,0.15533720879327684,1.032958711896624
0.8766978127615792,0.14602364812578475,1.0227213360014415
0.8753993624732608,0.02401877584911528,0.8994182405017671
0.8737618582589286,0.15584462029593332,1.0296064104352678
0.8726841154552641,0.024209434077853247,0.8968935466948009
0.8733938307989211,0.1655718031383696,1.0389655885242282
