mse_loss,contrastive_loss,loss
0.8675240107945034,0.03172621840522403,0.8992503938220796
0.8710644131615048,0.03678218239829654,0.9078463599795387
0.8666152045840309,0.03644517206010364,0.9030600956508091
0.8672711508614677,0.05362285318828765,0.9208938961937314
0.8664509001232329,0.03785428546723865,0.9043052310035342
0.8681320917038691,0.031825831958225796,0.8999579293387276
0.8639627184186663,0.0454612998735337,0.9094239189511254
0.8614793504987445,0.030667892524174283,0.8921471550351098
0.8662505376906622,0.029745436850048247,0.8959957304454985
0.8587065197172619,0.04590036187853132,0.9046067737397694
0.860612324305943,0.030028703666868665,0.8906408945719401
0.8600225902739025,0.02958890653791882,0.8896113804408482
0.8612640925816127,0.029505936872391475,0.8907698676699684
0.8550912766229539,0.02723051252819243,0.8823220389229911
0.8577378590901693,0.02637703645797003,0.8841150374639601
0.8553217025030226,0.02664790834699358,0.8819698152087984
0.8550085340227399,0.02656535023734683,0.8815739949544271
0.8544443221319289,0.02597267854781378,0.8804168701171875
0.8534515925816127,0.025101973896934873,0.8785535721551805
0.8528941926502046,0.02365519745009286,0.8765494936988467
0.8504419780912853,0.02384308690116519,0.8742852892194476
0.8511661347888765,0.025976921830858504,0.8771432240804037
0.8480465298607236,0.02458166792279198,0.8726280757359096
0.8473538898286366,0.026414930820465088,0.8737688518705822
0.8478628794352213,0.023941582157498316,0.8718043736049107
0.8495894840785435,0.025654523145584834,0.8752444131033761
0.8542047228131976,0.029384093625204905,0.8835889725458055
0.8449935913085938,0.07762464455195836,0.9226182301839193
0.85475830804734,0.05555938539050874,0.9103178296770368
0.8503039223807198,0.037152284667605444,0.8874562581380209
0.8469341823032924,0.04658691939853486,0.8935208093552363
0.8666748773484003,0.05622439157395136,0.9228992462158203
0.8486319042387462,0.03917688415164039,0.8878087543305897
0.8554324195498512,0.03882737102962676,0.8942601340157645
0.8482027507963634,0.040856318814413886,0.8890588851202101
0.8474804106212798,0.03694560414268857,0.8844261169433594
0.8440767015729632,0.03593315680821737,0.8800097874232701
0.8427685328892299,0.033963890302748906,0.8767323266892206
0.8392899831136068,0.03508117653074719,0.8743713015601748
0.8401750837053571,0.030204821200597854,0.8703797658284506
0.8378497532435826,0.029864785217103503,0.8677145640055338
0.8341514950706845,0.03072890213557652,0.8648800622849238
0.8380433945428758,0.03192067997796195,0.8699639638264974
0.8311392466227213,0.02800751867748442,0.8591468447730655
0.8391680036272321,0.02918074812207903,0.8683485303606305
0.8324752989269438,0.030068712575095042,0.8625442868187314
0.8292373475574312,0.02887151638666789,0.8581089746384394
0.8270793188185919,0.028404426007043748,0.8554837363106864
0.8279007502964565,0.026320284321194605,0.8542212531680152
0.8267262776692709,0.02583065770921253,0.8525570460728237
0.824519293648856,0.026473156043461392,0.8509922027587891
0.829798834664481,0.02673127537681943,0.8565304165794736
0.8199778965541294,0.026537625562577022,0.846515383039202
0.8219524565197173,0.028415855907258532,0.850368408929734
0.8191790807814825,0.024478387264978318,0.8436573573521206
0.8169235047839937,0.027955313523610432,0.8448787870861235
0.8199941544305711,0.02889480193456014,0.8488890329996744
0.8166493007114956,0.0304788038844154,0.8471283685593378
0.8162686484200614,0.036831747917901905,0.8531002771286738
0.8137039911179316,0.029606600602467854,0.8433108556838262
0.8124782017299107,0.02609617369515555,0.8385743640718006
0.8174499330066499,0.025445762134733655,0.8428957802908761
0.8089180900937035,0.030774792035420735,0.8396930694580078
0.8109788440522694,0.02926019827524821,0.8402391161237445
0.8106888362339565,0.029280103388286773,0.8399689992268881
0.804618653796968,0.0263094391141619,0.8309280758812314
0.8095270792643229,0.026740136600676038,0.836266835530599
0.8255053020658947,0.04214458806174142,0.8676496233258929
0.8109869275774274,0.037740698882511685,0.8487276349748883
0.8117283412388393,0.03155486072812762,0.8432832445417132
0.8090393429710752,0.03008243583497547,0.8391216823032924
0.8032555353073847,0.02656842129571097,0.8298239935012091
0.8046390896751767,0.02679417814527239,0.8314333416166759
0.8035627092633929,0.03234951269058954,0.8359119778587705
0.8082140967959449,0.027456235317956833,0.8356705620175316
0.7970631009056455,0.028655035155160085,0.8257183801560175
0.8001908801850819,0.030626983869643437,0.8308179037911552
0.7972699119931176,0.026769706181117466,0.8240399133591425
0.7966105143229166,0.027720493929726735,0.8243311019170851
