mse_loss,oe_loss,contrastive_loss,router_load_balance_loss,loss
0.8776531219482422,0.8462079366048177,0.07224463281177339,2.004698253813244,3.8008041381835938
0.8762078966413226,0.8426527295793805,0.06354904174804688,2.0047489347912015,3.787158421107701
0.8734715779622396,0.8377772739955357,0.05121257191612607,2.003565652029855,3.766026088169643
0.8790037972586495,0.8438925970168341,0.05153418722606841,2.003896259126209,3.778326851981027
0.872514179774693,0.8361731937953404,0.05787550267719087,2.002682095482236,3.7692453293573287
0.8708371661958241,0.8348724728538877,0.05026607286362421,2.0035545712425593,3.7595309302920388
0.8707369849795387,0.8333970932733445,0.053289782433282765,2.0038157871791293,3.7612402779715404
0.8697539738246373,0.8318927401588077,0.04944760458809989,2.0033870878673734,3.754480997721354
0.8659557160877046,0.8287246340797061,0.04950817993709019,2.002627963111514,3.7468163626534596
0.8676138378324962,0.8303595043364025,0.09087534177870978,2.0038917178199407,3.792740231468564
0.8764720190139044,0.8415135883149647,0.06351851849328904,2.005162012009394,3.7866661435081843
0.8667358216785249,0.8324254353841146,0.0681602160135905,2.004376184372675,3.771697271437872
0.8653340112595331,0.8285275413876488,0.059156820887611025,2.0049634660993303,3.7579825265066966
0.8689002082461402,0.8302662259056455,0.05406271843683152,2.0041741870698475,3.7574026925223216
0.86650512332008,0.828480947585333,0.05443145547594343,2.0041443961007253,3.753562563941592
0.8622528257824126,0.8232707977294922,0.054050808861142115,2.0047058832077753,3.7442801339285716
0.8664084843226841,0.8278716859363374,0.052244441849844794,2.0042997087751115,3.7508236113048734
0.8598450251988002,0.8198817116873605,0.05038707596915109,2.003487541562035,3.7336004348028276
0.8569785526820591,0.8174417586553664,0.049437216350010464,2.0033380417596724,3.7271961030505953
0.8581009819394066,0.8182808104015532,0.046415047986166816,2.003293900262742,3.726090567452567
0.8558460417247954,0.815624509538923,0.048626371792384555,2.003820146833147,3.7239169166201638
0.8642606281098866,0.8269694192068917,0.0547352461587815,2.0043156941731772,3.7502808343796503
0.8593709128243583,0.8199053264799572,0.07559069565364293,2.0041910807291665,3.759058634440104
0.8600633712041945,0.8227321079799107,0.05934240136827741,2.0049216860816594,3.7470605032784596
0.8545178004673549,0.8139038994198754,0.05226381619771322,2.00484866187686,3.7255347115652904
0.8623481023879278,0.8243197486514137,0.05378685678754534,2.0041563851492747,3.7446114676339284
0.85140137445359,0.809523446219308,0.050879047030494326,2.0037680126371837,3.715571812220982
0.8567666553315663,0.8169628324962798,0.05060015973590669,2.0035384041922435,3.727867853073847
2.150428045363653,2.360885256812686,0.12653441656203496,2.035063244047619,6.672911144438244
1.0985724131266277,1.0976349058605375,0.7152818952287946,2.2533460344587053,5.164834158761161
1.0097972324916296,1.0072894323439825,0.22369455155872164,1.9440149579729353,4.184796651204427
0.9905579884847006,0.9806798299153646,0.15137675830296107,1.9406861804780506,4.063301086425781
0.9726047515869141,0.9566238948277065,0.13097237405322848,1.9439873468308222,4.004187810988653
0.9606897263299852,0.9417467571440197,0.11549471673511323,1.950484139578683,3.968415759858631
0.951140630812872,0.9293381827218192,0.09256861323402041,1.9574973696754092,3.930545625232515
0.9421030680338541,0.9195333208356585,0.08789265155792236,1.9576127188546317,3.9071408226376487
0.9356507800874256,0.910764875866118,0.07777182828812372,1.9655872526622953,3.889774504162016
0.9306123824346633,0.905160631452288,0.0750582047871181,1.9619941711425781,3.872824169340588
0.9251469203404018,0.8979993547712054,0.06340306145804268,1.9714724222819011,3.858020237513951
0.9206217811221168,0.8922278086344401,0.05817990075974237,1.9761216299874442,3.84715089343843
0.9156911940801711,0.8867630731491816,0.05478996889931815,1.9908410935174852,3.8480853126162575
0.9111667814708891,0.8801679157075428,0.04928433895111084,2.0005262465704057,3.8411465599423362
0.9096817743210566,0.8790611085437593,0.04538936274392264,1.9987278892880393,3.832860310872396
0.9043420155843099,0.872437522524879,0.04413732744398571,2.009616488502139,3.8305333455403647
0.9034026917957124,0.8716088249569848,0.04065066576004028,2.0104195731026784,3.826081775483631
0.9014501117524647,0.8692960285005116,0.04101635728563581,2.015008290608724,3.8267709641229537
0.9032755352201915,0.8709210895356678,0.03822827906835647,2.011607215518043,3.8240331013997397
0.9013945261637369,0.8696073804582868,0.039546526613689605,2.0104582650320872,3.821007864815848
0.9033669971284413,0.8714476085844494,0.05024278163909912,2.0125096638997397,3.837566920689174
0.8981870923723493,0.8661974044073195,0.04294288726080032,2.0125209263392856,3.819848196847098
0.9004969823928106,0.8682916732061476,0.039266418843042286,2.0120230175199962,3.820077441987537
0.8982344127836681,0.8665225619361514,0.04182175795237223,2.0129492623465404,3.8195277622767856
0.898213613600958,0.8669729686918712,0.04065891958418347,2.009391603015718,3.8152367728097096
0.898201170421782,0.8662094842819941,0.0402061002595084,2.010105678013393,3.8147230602446056
0.8924159095400855,0.8598672775995164,0.040686803204672675,2.012788318452381,3.8057581583658853
0.8958962758382162,0.8640226636614118,0.03818020366487049,2.0129521687825522,3.8110518682570684
0.8897393544514974,0.8558244251069569,0.03796184062957764,2.012119838169643,3.7956455775669644
0.8902732304164341,0.8561281476702008,0.03300582794916062,2.011290958949498,3.790698460170201
0.887873785836356,0.8532967340378534,0.03391595965340024,2.0100575401669456,3.7851446242559526
0.8874094826834542,0.8529932839529855,0.0375372398467291,2.010041736421131,3.7879816691080728
0.8931060064406622,0.8609647296723866,0.04454962128684634,2.0084969656808034,3.807116917201451
0.8877310979933966,0.8533207121349516,0.036492730890001567,2.0114023117792037,3.7889466058640253
0.8843442826043992,0.8495079222179595,0.03755210694812593,2.0116991315569197,3.783103579566592
0.8881310054234096,0.8543255215599423,0.03755437192462739,2.0085196722121466,3.7885313488188244
0.884557360694522,0.8494120098295665,0.041695356369018555,2.0103955950055803,3.7860605149042037
0.8893328167143322,0.8555811927432105,0.039914741402580625,2.0073269435337613,3.792156764439174
0.8860896882556734,0.8522170838855562,0.03554197152455648,2.0169085548037575,3.7907576788039434
0.8830432891845703,0.8481426239013672,0.037305968148367744,2.012108939034598,3.780601138160342
0.8885606129964193,0.8574058896019345,0.05330892971583775,2.0086085001627603,3.8078842163085938
0.890844980875651,0.8593025207519531,0.04337875332151141,2.009458451043992,3.802983601888021
0.8814749944777716,0.846641358875093,0.04044922760554722,2.0105748857770647,3.7791417439778647
