train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.3956413269042969,0.3805506431450278,0.015090617082886776,0.4327448490945442,0.40836195348284204,0.024383186448550392
0.3944969500525523,0.38057553566108315,0.013920855724205405,0.4340743116735003,0.40667537030880613,0.027398907546455978
0.3979815143649861,0.38369521448167704,0.014286546383873892,0.43484432139295215,0.4067865827123042,0.028057912280937177
0.39333068718344477,0.3795482182906846,0.013782057721736067,0.4365269726331634,0.40767988921902704,0.028847477960248367
0.39348333972995564,0.37929214865474375,0.014191432524535615,0.4319073111171136,0.40622251253601505,0.025684987963232306
0.3935489007982157,0.37966369370282704,0.013885098998829469,0.43150322375286276,0.4057872222106789,0.025715963214847214
0.3935594397076106,0.37941800133656645,0.014141019118034233,0.43609074441535534,0.40769850277731606,0.028392604620462333
0.39404982227390095,0.3793209851798365,0.014729408894555044,0.43936958042442376,0.4126553727098109,0.02671454589699459
0.39716407000008275,0.3821823960643704,0.014982414447655112,0.44026984897911126,0.40974404625858823,0.03052596955716469
0.3924763243077165,0.37830963781324484,0.014166802673016564,0.4348093668619792,0.4060803857537308,0.028728784962466985
0.3955733089123742,0.37979924476752847,0.01577393180232937,0.43059494703937645,0.4045103176829381,0.026084802956727663
0.39131798178462657,0.3777789746300649,0.01353921829643896,0.4336086480611887,0.40832335560034355,0.025285258642606983
0.393427153765145,0.3791152824789791,0.014311931901058908,0.43493926496934104,0.41169414114444813,0.023245008842883098
0.39041874772411284,0.37653040481826006,0.013888355028831352,0.42850041671283984,0.4042745098718233,0.02422583018634336
0.3929679353358382,0.3787397287659726,0.014228464183160814,0.4337821942412825,0.4037128565722887,0.030069351196289062
0.3927701206530555,0.37830084461276814,0.014469287153017723,0.4327667813492723,0.4021107197935136,0.03065616526502244
0.3934724775411315,0.37927740711276814,0.014195167412192134,0.43770716601793364,0.4084988136381686,0.029208546270997247
0.3925952588097524,0.378573757106975,0.01402132086834665,0.4323032821042036,0.40627005646978426,0.026033088106917433
0.39312394998841366,0.37910587504758675,0.014017872891183628,0.4324959107888224,0.40928841088116874,0.023207303761872276
0.39133097761768404,0.3783539270950576,0.012976975764258433,0.43572179194601435,0.40645020396996895,0.02927165335797249
0.392179586119571,0.3780075331865731,0.014171725612575724,0.43510942030742095,0.4112686986900672,0.023840796017477697
0.3906665414066638,0.37728393683999273,0.013382928856348588,0.43255788383754434,0.40686363418615173,0.025694193287662297
0.3921334864729542,0.3787405692924887,0.01339312125060518,0.42648326251523716,0.4028025237099217,0.02368110855138612
0.3889196363546081,0.3753127728478383,0.013606815014855337,0.4343790545813017,0.41089108875175456,0.02348817550262379
0.3924635547702595,0.37775379116252317,0.014709931308940306,0.4337300690635158,0.4068868650612256,0.02684331898429997
0.3901281518451238,0.37668609619140625,0.013442080909922972,0.4392244235279994,0.41019766155991433,0.029026592876894255
0.3905763787738347,0.3774868593377582,0.013089414370262016,0.43448160951582815,0.41194520774462545,0.022536311589234265
0.39004151295807404,0.37623117737850903,0.013810765945305259,0.4375241326947584,0.40948255462285754,0.02804161639923745
0.3893317206431243,0.3758243302167472,0.013507455082262977,0.42645530610501625,0.39962746911015073,0.026827604776296775
0.388731099791446,0.3755360296217062,0.013194924693996623,0.4319031627465647,0.4051572831246306,0.026745890894680158
0.39224902654098254,0.37847483360161216,0.01377463441784099,0.43305406502798094,0.40749692804142656,0.025557224913973615
0.3879608218952761,0.37518152139954647,0.012779332823672537,0.432595074881335,0.41113807912695777,0.02145706789995198
0.39102289232157045,0.3769109693624206,0.01411180172936391,0.43167536309424864,0.40857261856115173,0.023103015079002292
0.38947933003053825,0.3760765528274795,0.013402808520753505,0.42914049225214246,0.4022086213384678,0.02693192727740493
0.38997494972358315,0.37619904340323757,0.013775938648288534,0.43587033968445255,0.4071629661758459,0.02870749299971488
0.3884449974965241,0.37524265353962527,0.013202325772430938,0.4326169349904883,0.40910682046948876,0.02350988455698
