mse_loss,oe_loss,contrastive_loss,loss
0.8387081509544736,0.7973408471970331,0.07125345865885417,1.7073026384626115
0.8332740238734654,0.7927319662911552,0.06525693053290957,1.6912625630696614
0.8339405059814453,0.7887774876185826,0.05408172948019845,1.6768001374744235
0.8330043611072359,0.7873863038562593,0.05163852941422235,1.6720286778041296
0.8354270571754092,0.7943256014869327,0.07309341430664062,1.7028459821428572
0.8322837466285342,0.7913335164388021,0.0631480444045294,1.6867650349934895
0.8350416819254557,0.7915780203683036,0.06116408961159842,1.6877835591634114
0.8305242629278273,0.7867339906238374,0.06033580643790109,1.6775941394624256
0.8343737465994698,0.7908651261102586,0.07140975906735375,1.6966487339564733
0.8268937610444569,0.782691410609654,0.056478727431524364,1.666063944498698
0.8272330874488467,0.7805946895054409,0.05447578997839065,1.6623035612560453
0.8325391496930804,0.7883248102097284,0.0754879599525815,1.6963517325265067
0.8272291819254557,0.7826197487967355,0.07068260510762532,1.6805314563569569
0.8365941728864398,0.7926268804640997,0.07959680330185663,1.70881834484282
0.8325484139578683,0.7869361695789155,0.06507759434836251,1.6845626831054688
0.8263973054431734,0.779483885992141,0.06364713396344866,1.669527871268136
0.8221488226027716,0.7748778206961495,0.0578409887495495,1.654867444719587
0.8223230271112352,0.774016334896996,0.054099627903529575,1.6504391261509486
0.8212677183605376,0.7736834571475074,0.057839217640104745,1.652790251232329
0.8225262051536923,0.7738290514264788,0.05509173302423386,1.651447477794829
0.8254365466889881,0.7762742723737445,0.056147921653020946,1.65785889398484
0.8243303753080822,0.7790788014729818,0.0712556725456601,1.6746644519624256
0.8211302076067243,0.7734213329496837,0.06515126001267206,1.6597028459821428
0.8225652603876024,0.7765200478690011,0.0610601958774385,1.6601457141694569
0.8182202293759301,0.7702368781680152,0.05237820034935361,1.6408349900018602
0.817612784249442,0.7680655888148716,0.05043075198218936,1.6361089433942522
0.8180631001790365,0.7677435193743024,0.057665773800441196,1.6434720357259114
0.8165788196382069,0.7671872093563988,0.05213077295394171,1.635896955217634
0.8154998960949126,0.7667220887683687,0.0612415075302124,1.6434633164178758
0.8168218703497023,0.7686976478213355,0.05914530867622012,1.6446649460565477
0.8133410499209449,0.7639891306559244,0.04892236278170631,1.6262521289643788
0.8177571069626581,0.7681261698404948,0.0568094083241054,1.642692384265718
0.8171663738432384,0.7698147183372861,0.06144994781130836,1.6484313238234747
0.8151574816022601,0.7653381710960752,0.06023258254641578,1.6407276335216703
0.8167239597865513,0.7701547713506789,0.07265830039978027,1.659536634172712
0.8139848254975819,0.7656414395286923,0.05992920058114188,1.6395550682431175
0.814550036475772,0.7649709610711961,0.0558372281846546,1.6353587195986794
0.813339596702939,0.7633881341843378,0.050528764724731445,1.627256302606492
0.8110187167213077,0.764459700811477,0.05842108953566778,1.6338995070684523
0.8129636673700242,0.7649354480561756,0.05312424046652658,1.6310237702869235
0.809960683186849,0.7619697025844029,0.05535885833558582,1.627289544968378
0.8148516700381324,0.7670557839529855,0.06519293217431932,1.6471003577822732
0.8117634001232329,0.7631427219935826,0.06308150291442871,1.6379875909714472
0.8112108139764695,0.7631652468726748,0.06341431254432314,1.637790316627139
0.8112447829473586,0.7608583995274135,0.055735054470243905,1.6278384980701266
0.8150074368431455,0.76636841183617,0.07846875417800177,1.6598443530854725
0.8121152605329242,0.7644617898123605,0.07215531099410284,1.6487323216029577
0.8144238789876302,0.76670165289016,0.06844574496859596,1.6495717366536458
0.8072212764195034,0.7578329358782087,0.06025966576167515,1.6253138950892858
0.8092621394566127,0.7586044584001813,0.061021679923647924,1.6288889930361794
0.8068858555385044,0.7603810174124581,0.07093851339249384,1.6382052103678386
