mse_loss,oe_loss,loss
0.542493774777367,0.44242182232084726,0.9849159604027158
0.5418022246587844,0.4404033479236421,0.9822056179954892
0.5397635868617466,0.4374759764898391,0.977239517938523
0.5378402528308687,0.4364587238856724,0.974298840477353
0.537322135198684,0.4340544201078869,0.9713768731980097
0.5350909006027949,0.4314454396565755,0.9665362040201823
0.533422379266648,0.42836152939569383,0.9617836361839658
0.5328458150227865,0.4257442383539109,0.9585900987897601
0.532296135312035,0.42706775665283203,0.9593640282040551
0.5313413710821242,0.42687266213553293,0.9582138061523438
0.5310618082682291,0.4237925211588542,0.9548544202532087
0.529785882859003,0.42628043038504465,0.9560661315917969
0.5294045947846913,0.4273315611339751,0.956736337570917
0.5289966946556455,0.42276468731108163,0.9517612457275391
0.5271559215727306,0.41983250209263395,0.9469886053176153
0.5278452918643043,0.4221558343796503,0.9500011262439546
0.5247560228620257,0.4151688984462193,0.9399246942429316
0.5247536159697033,0.41405287243071054,0.9388065338134766
0.5228957221621559,0.4122897102719262,0.9351855686732701
0.5244667870657784,0.4174638929821196,0.9419307708740234
0.5208830606369745,0.4102136975242978,0.9310968489873976
0.5220337822323754,0.4108212334769113,0.9328551519484747
0.5193973722912016,0.4080935886928013,0.9274908701578776
0.5191292535691034,0.40334138416108634,0.9224705469040644
0.5188897904895601,0.407044319879441,0.9259340195428758
0.5192890621366955,0.40818582262311665,0.927474612281436
0.5179626828148252,0.40629073551722933,0.9242531912667411
0.5168298539661226,0.40164525168282644,0.9184749239966983
0.516398929414295,0.4053137642996652,0.9217127845400855
0.5156832195463634,0.404098011198498,0.9197813669840494
0.514399664742606,0.3989157449631464,0.9133153642926898
0.5136014847528367,0.4010762260073707,0.9146777561732701
0.5132088888259161,0.4009496598016648,0.914158684866769
0.5127041226341611,0.39661307561965214,0.9093171982538133
0.5115618932814825,0.3957863308134533,0.9073480878557477
0.5115669795445034,0.39270228431338355,0.9042693546840123
0.5119327363513765,0.39588128952752977,0.907814207531157
0.5104499544416156,0.39451803479875835,0.9049678075881231
0.5110312870570591,0.39514496212913874,0.9061761583600726
0.5105398723057338,0.3978549866449265,0.9083950406029111
0.5101720719110399,0.39627838134765625,0.9064506349109468
0.5087353388468424,0.3912544704618908,0.8999899001348586
0.5070058731805711,0.3890890848068964,0.8960950942266555
0.5067841211954752,0.3898478462582543,0.8966318766276041
0.5063264483497256,0.38876497177850633,0.8950912838890439
0.5080493291219076,0.3883059819539388,0.8963554019019717
0.5053091049194336,0.387160755339123,0.8924696786063058
0.5041101092383975,0.38623546418689547,0.8903454371861049
0.5044050670805431,0.38654663449242,0.8909516107468378
0.5037320909045991,0.3846619923909505,0.8883942195347377
0.5035563423520043,0.3850157601492746,0.8885722387404669
0.5025185176304409,0.3831264405023484,0.8856449127197266
0.5024140675862631,0.3835748036702474,0.8859886896042597
0.5035293215797061,0.38241050356910344,0.8859399159749349
0.5019917261032831,0.3816005161830357,0.8835921514601934
0.5009803771972656,0.3832194010416667,0.8841997782389323
0.5014362335205078,0.3824131375267392,0.8838492802211216
0.5021810985746837,0.38228938693091985,0.8844702584402901
0.500852902730306,0.3818294434320359,0.882682618640718
0.5016904104323614,0.38221813383556547,0.8839080447242373
0.4986733481997535,0.37732049397059847,0.8759938194638207
0.4992832910446894,0.3787230309985933,0.8780062539236886
0.497726803734189,0.3741070656549363,0.8718340737479073
0.4963004702613467,0.37439671016874765,0.8706972031366258
0.49539307185581755,0.37242478416079566,0.8678178333100819
0.49681200299944195,0.3750792457943871,0.8718912033807664
0.49521632421584355,0.372540655590239,0.8677569798060826
0.4957104637509301,0.3731879506792341,0.8688983008975074
0.49537154606410433,0.3738265037536621,0.8691981179373605
0.49635528382800875,0.37478465125674293,0.8711400713239398
0.4943539301554362,0.3712402525402251,0.8655943189348493
0.4944656008765811,0.3696515900748117,0.864116941179548
0.4951629184541248,0.3719624337695894,0.8671250116257441
0.49440679096040274,0.37244424365815665,0.8668507167271206
0.49339793977283297,0.3696590605236235,0.8630570002964565
0.4934111549740746,0.3705678213210333,0.8639791579473586
0.4931811832246326,0.3687319528488886,0.8619130452473959
0.4909866423833938,0.36632358460199266,0.8573102496919178
0.49062665303548175,0.36451153528122676,0.8551380520775205
0.4920365469796317,0.36638334819248747,0.8584200541178385
0.49167437780471074,0.36620053790864493,0.8578749157133556
0.4904473622639974,0.3655085109529041,0.8559556688581195
0.49084677015032085,0.36489888599940706,0.8557458605085101
0.48936258043561665,0.3641349020458403,0.8534975506010509
0.48888628823416574,0.36290743237450007,0.8517938341413226
0.4904164813813709,0.3641629446120489,0.8545793805803571
0.4899311519804455,0.36763867877778555,0.857569830758231
0.4902460007440476,0.36467649823143367,0.8549227033342633
0.48863565354120164,0.36379162470499676,0.8524271647135416
0.4890774318150112,0.3619106610616048,0.8509878431047712
0.4879376547677176,0.35950649352300734,0.8474441709972563
0.4883484159197126,0.36209690003168016,0.8504452478317988
0.48820999690464567,0.36149483635312035,0.8497051965622675
0.4896652130853562,0.36396026611328125,0.8536252521333241
0.48832557314918157,0.3643341064453125,0.8526597704206195
0.4878166289556594,0.36250545865013484,0.8503219967796689
0.4874562308901832,0.3606378464471726,0.8480942135765439
0.48681104750860305,0.36533635003226145,0.8521475110735212
0.48678121112641837,0.3623073668706985,0.8490883963448661
0.4861476989019485,0.3577814783368792,0.8439291091192336
0.48547926403227304,0.35889804930914015,0.844376972743443
0.484436898004441,0.3572509175255185,0.8416879744756789
0.48471646081833614,0.35529742922101704,0.8400137765066964
0.48374085199265254,0.354819275083996,0.8385601043701172
0.4844675518217541,0.3562758309500558,0.8407432919456845
0.4832267307099842,0.3560708136785598,0.8392975216820127
0.482611928667341,0.3533833821614583,0.8359955378941127
0.4827275957380022,0.35240620658511207,0.8351339612688337
0.48228890555245535,0.3536523637317476,0.835941405523391
0.48229076748802546,0.3539679163978213,0.8362586611793155
0.4833643777029855,0.3550179572332473,0.8383823576427641
0.4833367665608724,0.3569987387884231,0.8403353918166387
0.48301397051130024,0.35532964978899273,0.838343756539481
0.482047853015718,0.35460814975556876,0.8366562071300688
0.4805371420724051,0.35023568925403414,0.8307730356852213
0.4813975379580543,0.35034202394031344,0.8317395164853051
0.47955948965890066,0.3501158214750744,0.8296751294817243
0.4805459067935035,0.35219880512782503,0.8327445983886719
0.4800064904349191,0.3499188877287365,0.8299254462832496
0.4795204798380534,0.3497160275777181,0.8292365301223028
0.4803143001738049,0.35151601973034086,0.8318302517845517
0.47955985296340214,0.35025471732729957,0.8298148200625465
0.4795804704938616,0.34893415087745305,0.8285144624255952
0.47885245368594215,0.3504652749924433,0.8293179103306362
0.4800106230236235,0.3525447164263044,0.8325553167433966
0.48317114512125653,0.35743425005958196,0.8406051454089937
0.48298526945568265,0.35575791767665316,0.8387433006649926
0.48055267333984375,0.3549230212257022,0.8354756491524833
0.4818050293695359,0.35761683327811106,0.8394217718215216
0.4810274214971633,0.355382624126616,0.8364100683303106
0.4811995370047433,0.3528127670288086,0.8340121677943638
0.47998128618512836,0.3541686875479562,0.8341499510265532
0.47883719489687965,0.3510308265686035,0.8298679533458891
