mse_loss,contrastive_loss,diversity_loss,loss
0.8447451818557012,0.051530673390343076,-0.1428404762631371,0.7534354527791342
0.8481686001732236,0.058618744214375816,-0.1428356624784924,0.7639516194661459
0.8451880500430152,0.0472905749366397,-0.14283482233683267,0.7496436891101655
0.8448730650402251,0.04559367611294701,-0.14283812613714308,0.7476286206926618
0.8434100378127325,0.04676297448930286,-0.14284024919782365,0.7473325729370117
0.8445466359456381,0.04686427967888968,-0.14284303074791319,0.7485679898943219
0.8430412837437221,0.04749322505224319,-0.14284472238449825,0.7476895650227865
0.8508067358107794,0.06512459686824254,-0.14284060114905947,0.773090816679455
0.8539198012579055,0.060155993416195826,-0.14284614154270717,0.7712296077183315
0.845056624639602,0.0574526275907244,-0.1428478445325579,0.7596614928472609
0.8443975902739025,0.04343366906756446,-0.1428497178213937,0.7449816295078823
0.8409755343482608,0.049564117477053686,-0.14285064878917875,0.7476887475876581
0.8407839820498512,0.04110006775174822,-0.14285148893083846,0.7390326999482655
0.8540527707054502,0.0573237453188215,-0.14285004706609816,0.7685263497488839
0.8659340086437407,0.06522498244330996,-0.1428447337377639,0.7883140019008091
0.8844419206891742,0.1054391520363944,-0.1427523862747919,0.8471284593854632
0.9485611688523066,0.1996612548828125,-0.14280288560049875,1.0054193224225725
0.9173209780738467,0.1399127755846296,-0.14280312401907785,0.9144307091122582
0.9320616949172247,0.33816178639729816,-0.1426613898504348,1.127562023344494
0.919183095296224,0.18617441540672666,-0.1427894773937407,0.9625680106026786
0.9059061322893415,0.15403442155747188,-0.1428318250746954,0.9171085357666016
0.9135227203369141,0.13498293785821824,-0.14283937499636695,0.9056664421444848
0.920836403256371,0.17644943509783065,-0.1428317796616327,0.9544541495186942
0.933337892804827,0.21712773186819895,-0.1428146475837344,1.0076508294968378
1.0334535326276506,0.38005474635532926,-0.14283009937831334,1.270677929832822
1.013143811907087,0.3445779936654227,-0.14284457479204452,1.2148772648402624
1.0221105303083147,0.7870833079020182,-0.14280077389308385,1.666393098377046
1.0262037004743303,0.3392237481616792,-0.14279925255548387,1.2226280939011347
0.9910530816941034,0.3074312664213635,-0.142833982195173,1.1556505475725447
0.9726317269461495,0.32631762822469074,-0.14283742223467147,1.1561120351155598
1.0247569311232794,0.29535933903285433,-0.1428343341464088,1.1772819700695218
1.0122259230840773,0.22768054689679826,-0.14283383460271926,1.0970726921444847
1.0012353261311848,0.13043430873325892,-0.14284665243966238,0.9888232094900948
1.0007836478097099,0.19609140214465914,-0.14284828730991908,1.0540266491117931
0.9942272731236049,0.12727198146638416,-0.14284451802571616,0.9786545889718192
0.9931693304152716,0.10649935404459636,-0.142840237844558,0.9568283444359189
0.9773258027576265,0.08493011338370186,-0.14281415939331055,0.9194414956229073
0.9683530898321242,0.06853312537783668,-0.14279603958129883,0.894089835030692
0.9869894300188337,0.17700629007248653,-0.14282117571149552,1.0211744762602306
0.9771811167399088,0.22084717523484004,-0.14284315563383557,1.0551848638625372
0.9604182470412481,0.11145766576131184,-0.1428478785923549,0.9290281023297992
0.9958400726318359,0.09509157566797166,-0.1428439730689639,0.9480876014346168
0.9667674473353794,0.07861046564011347,-0.14284823054359072,0.9025297619047619
0.9640032450358073,0.0878595340819586,-0.14283822831653414,0.9090245564778646
0.9584165300641742,0.1220066887991769,-0.14284518786839076,0.9375781104678199
0.9470562707810175,0.09278292315346855,-0.1428486052013579,0.8969901856921968
0.941479001726423,0.07791919935317267,-0.1428487187340146,0.8765496753510975
