mse_loss,oe_loss,diversity_loss,loss
0.5213068099248976,0.4002185549054827,-0.14269161224365234,0.7788336617606026
0.5199274335588727,0.3988631112234933,-0.14269877615429105,0.7760917118617466
0.5207659403483073,0.4025391624087379,-0.14270020666576566,0.7806050436837333
0.5198852902367002,0.3998065676007952,-0.14269270215715682,0.7769992465064639
0.5185026441301618,0.3985586620512463,-0.1426930995214553,0.7743681953066871
0.5178317115420387,0.3965217045375279,-0.1426952907017299,0.771658216203962
0.5182799384707496,0.39792964571998235,-0.14268997737339564,0.7735196068173363
0.5188344319661459,0.39845802670433406,-0.14268898963928223,0.774603525797526
0.5166560127621606,0.3958471843174526,-0.14270028613862537,0.7698028201148623
0.5171949749901181,0.3943832034156436,-0.14270042237781344,0.7688778468540737
0.5161935715448289,0.39431744530087426,-0.14269448461986722,0.7678163619268508
0.5161271322341192,0.3940763473510742,-0.14269870803469703,0.7675047374906994
0.5148166020711263,0.3926937920706613,-0.142705690293085,0.7648047492617652
0.5151095617385137,0.3923155012584868,-0.14270538375491187,0.7647194635300409
0.5154596964518229,0.39225691840762184,-0.1427059400649298,0.7650106520879836
0.5153271357218424,0.394589106241862,-0.1426939850761777,0.7672220865885416
0.5165422076270694,0.39482834225609187,-0.1426944959731329,0.7686761220296224
0.5171263558523995,0.3980680193219866,-0.14269292922247023,0.7725014459519159
0.5175077347528367,0.396917116074335,-0.14269483657110305,0.7717298780168805
0.5159492946806408,0.39437943413144066,-0.14270220484052384,0.7676262628464472
0.5151800428118024,0.3929633185977027,-0.14269145329793295,0.7654519762311663
0.5133711042858305,0.39041641780308317,-0.14270277250380742,0.7610844657534644
0.5138681502569289,0.38998240516299293,-0.14270372617812382,0.7611468633015951
0.5128300530569894,0.3906893503098261,-0.14269915081205822,0.7608201163155692
0.512883776710147,0.39019698188418434,-0.1427023864927746,0.7603784288678851
0.5131600243704659,0.3893045243762788,-0.1427015463511149,0.7597628548031762
0.5123828706287202,0.3882968539283389,-0.1427078133537656,0.7579717636108398
0.5113898231869652,0.38743995484851657,-0.1427074046362014,0.7561225436982655
0.512725693838937,0.3887078421456473,-0.14269965035574778,0.7587339764549619
0.5113683428083148,0.3878854115804036,-0.14270558811369397,0.7565482003348214
0.5101266588483538,0.38658028557187035,-0.14271101497468494,0.7539958953857422
0.5106584003993443,0.3875157492501395,-0.1427061784835089,0.755468005225772
0.5114794685727074,0.38770480383010136,-0.1427046117328462,0.7564797174362909
0.5116484959920248,0.3864966801234654,-0.14270839237031482,0.755436761038644
0.5112698872884115,0.3917318071637835,-0.14269181660243443,0.7603099459693545
0.5124894550868443,0.391289438520159,-0.14269165765671504,0.7610873267764137
0.511301631019229,0.3897649220057896,-0.14270229566664921,0.7583642232985723
0.5138495309012276,0.3923447018577939,-0.1426972094036284,0.7634970347086588
0.5209266571771531,0.40827269781203496,-0.14267124448503768,0.7865281786237445
0.5170615968250093,0.4030359359014602,-0.14267279988243467,0.7774247669038319
0.5146818615141369,0.3999411265055339,-0.14268452780587332,0.771938233148484
0.5128552118937174,0.3920781725928897,-0.14270084244864328,0.7622325533912295
0.5118750163487026,0.3909048352922712,-0.14270010448637463,0.7600796563284737
0.5110772450764974,0.3891166959490095,-0.14270340828668504,0.7574905667986188
0.5119281042189825,0.38877795991443453,-0.14270161447070895,0.7580044610159737
0.5109965460641044,0.38909884861537386,-0.14269733428955078,0.7573980603899274
0.5102813357398623,0.38924398876371835,-0.14270113763355075,0.756824220929827
0.510849498567127,0.38808164142426993,-0.14270334016709102,0.7562277657645089
0.5109115328107562,0.388483274550665,-0.14270571299961635,0.7566892533075242
0.5115711121332078,0.39097894941057476,-0.1427022275470552,0.759847913469587
