mse_loss,oe_loss,router_load_balance_loss,diversity_loss,contrastive_loss,loss
0.8089764004661923,0.7606524967011952,2.017618633451916,-0.14167314484005883,0.06922434057508196,3.5147984822591147
0.8047815958658854,0.7555304936000279,2.010480426606678,-0.14180860065278553,0.06625349748702276,3.495237804594494
0.8064428056989398,0.7589264824276879,2.0056426638648626,-0.14154597691127233,0.07246450583140056,3.501930600120908
0.8050930386497861,0.7544380369640532,2.018806639171782,-0.14181557155790783,0.06361376671564012,3.5001358758835566
0.8057298206147694,0.7558652786981492,2.0237608410063244,-0.14188903854006812,0.06477253209976923,3.50823974609375
0.8072538829985119,0.7589905148460752,2.05998048328218,-0.14190839585803805,0.06926130680810838,3.5535772414434526
0.8029786972772508,0.7533515294392904,2.0155307224818637,-0.1420032296861921,0.06466492017110188,3.494522458031064
0.8017603556315104,0.7528857276553199,2.078667776925223,-0.141946656363351,0.0695266496567499,3.5608941941034224
0.8044937678745815,0.7552591051374163,2.0495098658970425,-0.14167263394310362,0.07499510333651588,3.5425843738374256
0.8029673440115792,0.7552533830915179,1.9968218122209822,-0.14178213619050525,0.07603313809349424,3.489293416341146
0.8010409218924386,0.7521704719180152,2.0021187918526784,-0.14162708464122953,0.06923417817978632,3.4829374040876115
0.8034538087390718,0.7531537101382301,2.0303312029157365,-0.1417284579504104,0.07134762264433361,3.5165572393508184
0.8023743402390253,0.7564359846569243,2.0529901413690474,-0.14163794971647717,0.08747585614522298,3.557638622465588
0.8015293847946894,0.7519012178693499,1.997934068952288,-0.14160274323962985,0.07703969592139834,3.486800784156436
0.800074713570731,0.7511929103306362,2.024106888543992,-0.1417691253480457,0.07252632436298188,3.506131853376116
0.7976244971865699,0.7470003763834635,2.0146195547921315,-0.141922428494408,0.06796208449772426,3.4852832612537203
0.7999374752952939,0.7496950058710008,2.038287389846075,-0.1418915135519845,0.07102164200374059,3.5170498802548362
0.7984425680977958,0.7477943329584031,2.0277826218377974,-0.1419580096290225,0.06836569309234619,3.5004276093982516
0.7944813682919457,0.7431330907912481,2.0656155177525113,-0.14190798714047387,0.06446976888747442,3.525791713169643
0.8012151264009022,0.7498885109311059,2.178634461902437,-0.14173059236435664,0.068231429372515,3.656238010951451
0.7999103182838077,0.7502786545526414,2.238131568545387,-0.14192460832141696,0.07065851915450323,3.717054457891555
0.7956008002871559,0.743269784109933,2.323127928234282,-0.14192943345932735,0.06622327509380523,3.7862926664806547
0.8004076821463448,0.7448909850347609,2.2962324959891185,-0.1418058645157587,0.06819398062569755,3.767918904622396
0.7922994522821336,0.7406806037539527,2.3342152550106956,-0.14198079563322522,0.06768704596019927,3.7929019019717263
0.7925909133184523,0.7407345544724238,2.265967051188151,-0.14183265822274344,0.0672093289239066,3.7246693202427457
0.7894902002243769,0.7388669422694615,2.306632087344215,-0.1420211564926874,0.06840530463627406,3.7613736107235862
0.7927115304129464,0.7391942796253023,2.312659127371652,-0.14191672915504092,0.06417176269349598,3.7668209984188987
0.7865195501418341,0.7326686949956984,2.3363196963355657,-0.14209738231840588,0.06283672082991827,3.776247297014509
0.7882944742838541,0.7361144111269996,2.310948689778646,-0.14205468268621535,0.0651217017854963,3.7584239414760043
0.7910151708693731,0.738098280770438,2.274310339064825,-0.14184146835690453,0.07068674904959542,3.7322696504138766
0.7885978335425967,0.7346718197777158,2.2515120733351934,-0.14167635781424387,0.06431119782584054,3.697416033063616
0.7879208156040737,0.7341040656680152,2.2221398126511347,-0.14203417868841262,0.05930280685424805,3.661433991931734
0.7865404401506696,0.7331967126755488,2.2271396092006137,-0.14177467709495908,0.06738609359377906,3.6724878946940103
0.7873941149030413,0.733313969203404,2.2500686645507812,-0.14116036324273973,0.0640450772785005,3.6936620076497397
0.786258788335891,0.7326931272234235,2.2508001781645275,-0.1418353035336449,0.06187655812218076,3.689793178013393
0.7852409907749721,0.7313559395926339,2.2424027579171315,-0.14178710892086938,0.06052260739462716,3.677735101609003
0.7830157507033575,0.7279777072724842,2.281663803827195,-0.14205115182059153,0.06035621960957845,3.710962931315104
0.7864610581170945,0.7323117483229864,2.246333349318731,-0.14208741415114629,0.0583663611184983,3.681384495326451
0.7830611637660435,0.7279837017967588,2.3065514337448847,-0.14204666728065127,0.059245671544756205,3.734795706612723
0.7830076671781994,0.7262402489071801,2.2641966683523997,-0.14210687364850724,0.05682676746731713,3.6881641206287203
0.7834412711007255,0.7274768920171828,2.2719417753673734,-0.14210311571756998,0.05886722178686233,3.699623471214658
0.7818926856631324,0.7265281223115467,2.2774847121465776,-0.1421292849949428,0.05636593273707798,3.7001429966517856
0.7791144053141276,0.7258851187569755,2.2553318568638394,-0.14198617708115352,0.06577830087570917,3.684124537876674
0.782358896164667,0.7302502223423549,2.3024566287086126,-0.14206124487377347,0.06969831671033587,3.742704119001116
0.7789575485956102,0.7229828153337751,2.2790943327404203,-0.14203409921555293,0.061632780801682246,3.7006327311197915
0.780943825131371,0.726999873206729,2.2784957885742188,-0.14176487922668457,0.06767396132151286,3.712349301292783
0.781685057140532,0.7267884299868629,2.2535958063034784,-0.142019408089774,0.06691346849714007,3.6869630359468006
0.77706055414109,0.7233141944521949,2.2757473900204612,-0.1419606776464553,0.06463577633812315,3.698796953473772
0.7829172043573289,0.727075667608352,2.245426541283017,-0.14197192873273576,0.06111296017964681,3.674559820265997
0.7756581079392206,0.7202036721365792,2.2601191202799478,-0.14204539571489608,0.0607597998210362,3.6746949695405506
0.7815852392287481,0.7297410056704566,2.282347179594494,-0.14198699451628186,0.07455450012570336,3.7262406122116816
0.778632572719029,0.7283308392479306,2.260820842924572,-0.1420956225622268,0.07879677272978283,3.7044870285760787
0.7798797970726377,0.7265127726963588,2.2396876017252603,-0.14190409297034853,0.07889011928013392,3.6830665951683406
0.7779997871035621,0.7248016084943499,2.2576717195056735,-0.14204475993201846,0.07057881355285645,3.6890066237676713
0.775267828078497,0.7205035800025577,2.2456156412760415,-0.1420336337316604,0.06582264105478923,3.6651756649925593
0.7746999831426711,0.7189994085402716,2.3101414271763394,-0.14193710826692127,0.06386425381615049,3.725767589750744
0.7809420994349888,0.7252519244239444,2.255060286748977,-0.1418996084304083,0.059724438758123485,3.679079328264509
0.7717320578438895,0.715016592116583,2.2626629783993675,-0.14220043591090611,0.059193049158368795,3.6664039975120906
0.77183959597633,0.7141910734630766,2.2458443414597284,-0.14206059773763022,0.06106981209346226,3.650884355817522
0.7752027965727306,0.7192052205403646,2.2791559128534224,-0.141898166565668,0.06577838602520171,3.697444370814732
0.7717135293143136,0.713094847542899,2.2542662847609747,-0.1422170570918492,0.05457846891312372,3.6514365786597844
0.7714750199090867,0.7132441656930106,2.252693357921782,-0.14216834022885277,0.0538528873806908,3.6490976242792037
0.7731851850237165,0.7146815799531483,2.2186248415992376,-0.1421608357202439,0.05631632464272635,3.6206472487676713
0.7703965504964193,0.7100347337268648,2.25508299328032,-0.142213537579491,0.05283376716432117,3.6461348760695684
0.7732229686918712,0.7171564102172852,2.259195781889416,-0.1419039453778948,0.06990853945414226,3.6775799705868675
0.7728184291294643,0.7162083217075893,2.212831588018508,-0.1415432861873082,0.06456187225523449,3.624876476469494
0.7702028183710008,0.712932859148298,2.2152497427804128,-0.14188750584920248,0.061269186791919526,3.6177669706798734
0.7707720256987072,0.7110646111624581,2.2253121875581288,-0.142161834807623,0.054907185690743585,3.6198948451450894
0.7685938335600353,0.7085420971825009,2.2107347760881697,-0.14218137377784365,0.05370668570200602,3.599396478562128
0.7672914777483258,0.708938235328311,2.194136301676432,-0.1422188395545596,0.0582997685387021,3.5864468529110862
0.7675685882568359,0.7092474074590773,2.184256599062965,-0.14222195034935362,0.05474339780353364,3.5735938662574407
0.7695108141217913,0.7113743282499767,2.1970999581473216,-0.14218321300688244,0.05785682655516125,3.5936588105701266
0.7668841225760323,0.7089267458234515,2.199755532400949,-0.14218751589457193,0.06129424344925653,3.5946738833472844
0.7684296199253627,0.7099631627400717,2.188664209275019,-0.14208256630670457,0.058714264915103,3.5836886451357888
0.767881575084868,0.7084798358735585,2.2010414486839656,-0.14196055276053293,0.05914072195688883,3.5945826939174106
0.7699268886021206,0.7104347773960659,2.174730755033947,-0.14191773959568568,0.0592634053457351,3.5724378313337053
